ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto,IVM Salud,IVM Discapacidad,IVM Educación,IVM Habitabilidad,IVM Familiar,IVM Participación,IVM CSE Familia,IVM CSE Comunal
380,8,ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS,Servicio Local de Educación(SLE),Urbano,3,32,3201,Chañaral,132,47.9320898534401,19,19,33,61,47.5255007974209,9.44951688788357,22.3538050106842,26.8861847008774,34.3662227745769,2.69594253376631,57.7745449176644,21.2508290419484
381,6,ESCUELA BÁSICA PEDRO LUJAN,Servicio Local de Educación(SLE),Urbano,3,32,3201,Chañaral,55,41.6113984679178,19,7,17,12,39.5895966396239,14.73981728558,11.0654102264176,19.511348989151,32.9914936186455,11.9649677338488,49.9207251041302,21.2508290419484
382,4,"ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA",Servicio Local de Educación(SLE),Urbano,3,32,3201,Chañaral,143,40.1187178063843,42,52,31,18,45.6803038149506,9.93971959030627,12.6919783591582,20.1181805651568,34.0462199333564,0.0227776428795587,47.5616726807878,21.2508290419484
386,7,ESCUELA ALIRO LAMAS CASTILLO,Servicio Local de Educación(SLE),Urbano,3,32,3202,Diego de Almagro,233,44.1600825256033,46,65,56,66,43.496568502215,11.7059803680157,12.5638498520941,20.1951141005741,37.6608401548949,7.72885785245217,54.1992025143959,14.9098200078248
387,5,ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS,Servicio Local de Educación(SLE),Rural,3,32,3202,Diego de Almagro,157,42.6013670200651,3,4,5,4,45.0053235924438,17.7958514325039,12.3460514168673,23.2452255480535,38.0130717486646,3.50160065150598,50.3442815205537,14.9098200078248
390,5,ESCUELA COEDUCACIONAL PARTICULAR,Particular Subvencionado,Urbano,3,32,3202,Diego de Almagro,311,39.1237768686117,118,90,61,42,46.4502255987945,8.02881244883531,12.6121546118464,20.2388263328187,28.1306710014502,3.93915948309973,40.8600802502644,14.9098200078248
401,4,ESCUELA BERNARDO O HIGGINS,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,360,41.2580956706428,116,96,82,66,40.2141142314122,9.82193100907787,15.4367003555609,20.5472113004322,33.2232013057875,2.38163108534401,53.6552667410611,11.086908811384
403,0,ESCUELA LAURA ROBLES SILVA,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,230,48.1203440979076,25,43,67,95,38.6946609828249,9.81750513003274,15.4806671801222,22.1004724535008,35.1128540354307,20.7192673955713,58.3343026999141,11.086908811384
405,7,ESCUELA LOS ESTANDARTES,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,265,44.0825574612064,50,70,71,74,39.626979178773,10.9895360327084,15.1668273866646,20.614489961207,34.3485164195437,9.96175417118658,54.8229476380074,11.086908811384
406,5,ESCUELA VICENTE SEPÚLVEDA ROJO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,361,51.3269276075508,20,41,92,208,38.1057865996042,11.9748393334477,13.158466744076,22.2036626305938,34.8194879062539,33.685873426739,56.2994546089601,11.086908811384
407,3,ESCUELA JESÚS FERNÁNDEZ HIDALGO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,165,49.6314751160794,10,29,39,87,37.8291288163695,9.20661629228653,13.7985983284886,21.1293133307373,34.4178519479988,31.4804433334219,56.2942109594057,11.086908811384
408,1,ESCUELA PEDRO LEÓN GALLO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,388,43.6511685952912,88,105,85,110,37.9948662442902,10.6319721973225,14.6232704892926,21.4443389267941,34.0597470062822,10.4015156911083,54.3800039047481,11.086908811384
410,3,ESCUELA JOSÉ MANSO DE VELASCO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,278,49.6101068956985,29,34,65,150,38.4184742800575,9.85781147352904,14.0340032680377,21.8860689196581,33.855666065685,28.2988677582355,56.4753678929817,11.086908811384
411,1,ESCUELA LAS CANTERAS,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,258,43.6929235565849,54,74,65,65,39.86234709302,11.6072575907026,12.3619311544265,20.6075543604687,33.476486698137,11.4848567045571,53.8901959306516,11.086908811384
413,8,ESCUELA LAS BRISAS,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,82,50.1118139650939,6,14,18,44,35.8132079588997,11.0780699697607,16.0699672046118,21.2032551159558,35.7610030969459,31.5395008550263,58.0445314993057,11.086908811384
415,4,LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,337,38.8704129251005,132,98,70,37,45.4307110362615,9.13770350540453,13.6460828962297,21.126516674487,31.7187241911768,0.690356473469516,40.0958411398606,11.086908811384
416,2,ESCUELA ABRAHAM SEPÚLVEDA PIZARRO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,301,41.2402840674094,93,78,83,47,42.3496364149017,10.8671240657839,15.503950871312,20.1860856072334,32.8991448717957,3.33377150939506,51.5925082477187,11.086908811384
417,0,COLEGIO BUEN PASTOR,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,298,40.2571108792485,96,80,83,39,42.9258339367748,11.1148558680125,13.3607324276437,20.5612949624227,32.7341653461366,1.80442944462119,48.8853596616742,11.086908811384
418,9,ESCUELA ISABEL PEÑA MORALES,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,341,42.5922884257041,94,79,82,86,42.8471497778883,10.7072185933958,11.3540621440487,19.7970905896739,32.0061925746928,10.0198581504156,50.8190436413005,11.086908811384
419,7,ESCUELA HERNÁN MÁRQUEZ HUERTA,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,201,44.694331400763,30,56,58,57,42.7605373295024,9.98066430016845,13.504328867262,20.7559595257237,32.9708924299179,8.2004455718682,58.3769114055259,11.086908811384
420,0,LICEO FERNANDO ARIZTÍA RUIZ,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,466,45.2714097489458,81,120,121,144,40.7898627213877,12.4054574662707,15.7821517851571,21.3715187766478,36.458368786512,11.0987527354287,56.2729418578018,11.086908811384
421,9,ESCUELA BRUNO ZAVALA FREDES,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,414,42.0897047193314,98,111,137,68,44.6757766021608,9.95873671346526,14.2920442459549,20.7348697708369,31.468014107468,4.61571420651367,51.0071033039024,11.086908811384
423,5,ESCUELA SAN PEDRO,Servicio Local de Educación(SLE),Rural,3,31,3101,Copiapó,160,43.9436370989311,31,39,46,44,41.5086027041692,10.6489081946709,11.2063966275223,21.8317012544105,30.5596950511196,12.0564374556563,54.4027401956234,11.086908811384
427,8,ESCUELA LUIS CRUZ MARTÍNEZ,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,168,41.1528314437814,48,47,41,32,42.286342713789,11.2414222265917,12.6976586008511,19.8093797919047,33.5153540857755,3.71175981659337,51.5851452242374,11.086908811384
429,4,LICEO CATÓLICO ATACAMA,Particular Subvencionado,Urbano,3,31,3101,Copiapó,611,39.8588966523018,196,211,128,76,47.8679961113696,9.39649357181047,12.5473781776654,20.5397472436522,32.6865399916732,0.698352838073277,41.3275914851641,11.086908811384
430,8,LICEO POLITÉCNICO BELÉN,Particular Subvencionado,Urbano,3,31,3101,Copiapó,313,43.2351881959418,70,94,64,85,40.816525488675,11.3528746119313,14.4436700810973,20.4501799659552,34.8666820377507,8.6195925592266,52.5094028253874,11.086908811384
431,6,LICEO SAGRADO CORAZÓN,Particular Subvencionado,Urbano,3,31,3101,Copiapó,252,40.1467970884685,85,73,53,41,41.8766892834943,10.8839674715381,13.0845813849635,20.2072213129556,33.4684708862053,1.81887586383736,48.8789533353458,11.086908811384
433,2,COLEGIO ADVENTISTA DE COPIAPÓ,Particular Subvencionado,Urbano,3,31,3101,Copiapó,326,40.0363352752075,113,90,73,50,42.6259941133094,9.32659996822415,13.7036408752119,21.2514533650971,32.4734928513506,0.417652752225549,47.798420462887,11.086908811384
434,0,ESCUELA SAN VICENTE DE PAUL,Particular Subvencionado,Urbano,3,31,3101,Copiapó,342,40.7064862254809,114,91,80,57,42.055781771862,10.8031358432785,13.3580047780931,20.8152227166371,32.5348602847183,1.67219795824171,51.3207857084329,11.086908811384
439,1,ESCUELA TOTORAL,Servicio Local de Educación(SLE),Rural,3,31,3101,Copiapó,157,50.5894899696398,0,1,0,2,42.5826825291643,0.0,8.38483112206334,30.5840925743652,38.6231256345213,0.0,53.6198205980431,11.086908811384
440,5,COLEGIO PARROQUIAL PADRE NEGRO,Particular Subvencionado,Urbano,3,31,3102,Caldera,314,42.8198523984744,79,78,77,80,45.5798159839821,10.6311572498553,11.5513366099965,22.2462054993205,35.7451472107333,1.18575950267634,51.9247835502819,15.5055984457228
441,3,ESCUELA DE CONCENTRACIÓN,Servicio Local de Educación(SLE),Urbano,3,31,3103,Tierra Amarilla,44,52.6459968536561,1,6,7,30,39.5924899586146,13.2373956757624,13.6681702330386,23.2974077460523,41.8922203250082,30.1978160641463,58.8828777654443,20.6085827309964
442,1,ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS,Servicio Local de Educación(SLE),Urbano,3,31,3103,Tierra Amarilla,162,41.3261992677131,45,56,31,30,39.6511672309549,7.53938210749257,13.7772432387298,20.3502150675293,33.265894269182,1.7006964100587,55.2733312292463,20.6085827309964
444,8,ESCUELA LUIS URIBE ORREGO,Servicio Local de Educación(SLE),Urbano,3,31,3103,Tierra Amarilla,117,44.1850049502781,25,29,32,31,40.3241253912837,9.58444360182732,14.3390837368433,20.4084264598373,36.3562180015744,5.14892354348392,59.0852388679333,20.6085827309964
445,6,ESCUELA PAUL HARRIS,Servicio Local de Educación(SLE),Rural,3,31,3103,Tierra Amarilla,32,44.3189883211642,7,11,3,11,38.2451349923307,11.0687771487559,17.0335900682169,21.9093480854374,33.1759771819092,6.85128506149405,58.9411553973629,20.6085827309964
446,4,ESCUELA AMOLANAS,Servicio Local de Educación(SLE),Rural,3,31,3103,Tierra Amarilla,20,45.1444271595753,2,6,6,6,49.4262663460257,16.4122270486677,11.7966973218617,21.4327445994411,33.7947183026298,4.48895372768157,62.4219928625298,20.6085827309964
447,2,ESCUELA SAN ANTONIO,Servicio Local de Educación(SLE),Rural,3,31,3103,Tierra Amarilla,157,35.7381342251395,2,1,0,1,31.9370118968732,25.0,26.6549261580523,16.744594233063,30.5955654185955,2.44290219883267,57.7865878248196,20.6085827309964
450,2,ESCUELA HERMANOS CARRERA,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,132,47.42229655734,11,36,33,52,40.7282193374864,11.1786421982878,15.7053480733483,20.9446971322197,37.1426332820135,16.2296116260097,59.2715341927107,21.5127004501093
452,9,ESCUELA GABRIELA MISTRAL,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,168,40.6855859050628,57,42,41,28,42.8385269514408,10.7370554234961,13.3156018200466,19.5529751908774,33.6104228773728,3.58026514405077,49.6719332717387,21.5127004501093
453,7,ESCUELA IGNACIO CARRERA PINTO,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,314,39.6679061635759,113,94,65,42,44.9195880336417,9.0120434360961,12.1136899910207,20.1505194175752,30.4230621379943,0.560245370022692,47.4347054036891,21.5127004501093
454,5,ESCUELA GREGORIO CASTILLO MARÍN,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,347,42.1584712627091,97,85,94,71,41.4923789385046,8.36177838029055,13.3810198273066,19.9115901377464,33.7174244741756,2.00243563121539,56.7210102703334,21.5127004501093
455,3,ESCUELA REPÚBLICA DE LOS ESTADOS UNIDOS,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,150,39.6460180322751,52,50,27,21,46.8156280724695,7.86771464364683,13.1704593247675,21.156394768757,30.0162879775323,0.882688822592355,42.8698652234945,21.5127004501093
458,8,ESCUELA ARTURO PÉREZ CANTO,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,159,42.2998846261753,36,46,41,36,39.2162276100545,7.58561964989849,14.1019922378233,19.7510520856191,31.8662552184383,7.23393746300219,54.2728858954041,21.5127004501093
459,6,ESCUELA BÁSICA ESPAÑA,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,222,45.2815494091813,44,46,58,74,43.2197588544199,7.23474560510747,14.02004616586,20.4699249599285,33.8877561069143,9.28251515747999,55.1473711868108,21.5127004501093
461,8,ESCUELA LUIS CRUZ MARTÍNEZ,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,138,42.1614828801599,35,39,37,27,40.3619192764939,12.4737674015492,15.5324413152931,20.8957206874204,33.2442555030778,6.43080224013607,51.966201750872,21.5127004501093
462,6,ESCUELA JOSÉ CAROCA LAFLOR,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,162,41.4573270687375,51,41,37,33,43.8525035550404,8.23677818090873,13.6384342727819,20.7040203603226,31.5219222646725,5.15177018642843,47.7045979905906,21.5127004501093
463,4,ESCUELA BÁSICA ROBERTO CUADRA ALQUINTA,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,58,40.6695603773421,19,18,12,9,37.686305927553,7.30462266552268,12.3607490635272,19.3316711910051,29.8286873490019,2.24634963074472,58.7160746295974,21.5127004501093
464,2,ESCUELA BÁSICA GUALBERTO KONG FERNÁNDEZ,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,283,45.5601084845666,46,67,77,93,39.0951162183411,7.82514226803618,25.3446643086005,21.602858104146,35.7510976217784,14.7828266044083,52.2231504944972,21.5127004501093
467,7,ESCUELA HERNÁN ARAVENA CONTRERAS,Servicio Local de Educación(SLE),Rural,3,33,3301,Vallenar,157,40.6913019638085,0,3,0,0,53.2283531614553,9.41484699111813,6.38162619502643,23.5296271200761,24.7581431840156,0.0,45.8735604961295,21.5127004501093
468,5,ESCUELA BÁSICA IGNACIO FRANCO GALLO,Servicio Local de Educación(SLE),Rural,3,33,3301,Vallenar,157,39.1301453319995,2,4,2,0,28.658761183756,19.5611352433386,25.8521592358104,22.1183859947718,31.2337788596169,6.50505350166326,59.6039679436462,21.5127004501093
469,3,ESCUELA BÁSICA JUSTINO LEIVA AMOR,Servicio Local de Educación(SLE),Rural,3,33,3301,Vallenar,20,41.0527416772408,9,3,3,5,34.3905134205072,5.64890819467088,19.0432731874469,20.3814905538833,34.8968522922964,2.90127307631402,51.7213120864047,21.5127004501093
471,5,ESCUELA BÁSICA SARA BEMBOW VILLEGAS,Servicio Local de Educación(SLE),Rural,3,33,3301,Vallenar,31,40.8877426027031,10,6,9,6,42.0059496676552,5.95914912645365,15.2160206052039,19.337325191465,33.4116351088998,0.105071062315383,52.5838557323431,21.5127004501093
476,6,ESCUELA BÁSICA SOR TERESA DE LOS ANDES,Servicio Local de Educación(SLE),Rural,3,33,3301,Vallenar,42,41.0918385706136,14,9,12,7,41.0256333463952,8.12435011587552,13.6942236848504,20.8716161818121,28.5518504152333,2.88784468860371,55.5479520475302,21.5127004501093
478,2,LICEO SANTA MARTA,Particular Subvencionado,Urbano,3,33,3301,Vallenar,355,38.9256368930246,134,111,66,44,46.7105830593668,10.2785164145393,12.618340430991,19.8666414060669,31.2619953307875,0.232126607838671,43.8662312705986,21.5127004501093
479,0,LICEO SAN FRANCISCO,Particular Subvencionado,Urbano,3,33,3301,Vallenar,171,39.8052871233509,60,48,35,28,46.1651746759148,8.37467749778184,12.5714563970408,20.5506118240718,34.0692950595605,0.493358358259983,42.7499439300851,21.5127004501093
481,2,ESCUELA BÁSICA ALEJANDRO NOEMI HUERTA,Servicio Local de Educación(SLE),Urbano,3,33,3303,Freirina,132,42.0097748044297,37,38,28,29,44.646191176441,8.62829160363828,14.1914834264109,18.6579323221016,34.9084839249062,1.33698813659383,54.0080852800489,34.3834739132373
482,0,ESCUELA FORTUNATO SOZA RODRÍGUEZ,Servicio Local de Educación(SLE),Rural,3,33,3303,Freirina,27,44.4734456277707,4,10,4,9,42.7378293554376,2.09218822024847,13.0144348544145,18.6684107182876,39.1711027339692,2.21009853013231,54.2771532592271,34.3834739132373
483,9,ESCUELA SAMUEL E. CASTILLO LOPEZ,Servicio Local de Educación(SLE),Rural,3,33,3303,Freirina,31,39.6702057849808,8,12,6,5,38.7461769037051,9.60360602624131,9.69358130618487,20.9755132887174,32.2261358441375,0.105071062315383,51.2522781263339,34.3834739132373
484,7,ESCUELA DE MAITENCILLO,Servicio Local de Educación(SLE),Rural,3,33,3303,Freirina,41,42.5453789800747,11,10,9,11,38.2707938355163,10.0726381437419,12.7108723938652,23.043314476891,30.7893216136057,1.54566701735391,62.0718940410992,34.3834739132373
485,5,ESCUELA BÁSICA YERBAS BUENAS,Servicio Local de Educación(SLE),Rural,3,33,3301,Vallenar,157,44.3639645218737,3,1,5,3,41.8249336017368,10.6870450811129,9.04061550277416,20.3032741584628,37.8220719732626,5.69075276871904,58.2785696249182,21.5127004501093
487,1,ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,Servicio Local de Educación(SLE),Urbano,3,33,3304,Huasco,136,42.964544334056,34,33,40,29,42.6111611042547,10.9789364738268,10.350007822412,20.2586963556576,31.40963724794,5.42494463430814,58.90419382875,24.4628944084615
489,8,ESCUELA EL OLIVAR,Servicio Local de Educación(SLE),Urbano,3,33,3304,Huasco,160,40.1525410473376,62,43,29,26,43.0935832788826,14.2366811460032,14.9359868221507,20.2454361248411,31.3353126618811,2.15677187427553,49.9562641851142,24.4628944084615
490,1,ESCUELA PABLO NERUDA,Servicio Local de Educación(SLE),Rural,3,33,3304,Huasco,157,42.9852616027227,1,2,4,1,37.3568899319663,12.5,15.0504096715224,23.9429340934469,36.5304150660576,0.407150366472111,54.6499033299194,24.4628944084615
492,8,COLEGIO PARTICULAR ENGLISH COLLEGE,Particular Subvencionado,Urbano,3,33,3304,Huasco,108,37.712755693369,53,22,20,13,42.4487371944515,9.05434243852319,9.58944979655123,20.0708703813621,29.5371759591722,0.120637145621366,43.8392007676481,24.4628944084615
493,6,ESCUELA EDUCADOR ARTURO ALVEAR RAMOS,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,60,43.607641103832,14,16,14,16,43.9384315215249,8.29519644689134,12.0314307413955,21.4383397577702,32.1865154053005,3.67465299473734,58.5275005845247,55.7912468644931
495,2,ESCUELA AGLADE MARÍN VARGAS,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,36.6704426057001,2,1,1,0,23.9527589226549,0.0,22.7601096425232,19.0543335894549,25.0683043719837,0.814300732944222,57.7865878248196,55.7912468644931
496,0,ESCUELA DE CHOLLAY,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,47.6824015088992,2,2,1,4,59.3526791433109,14.2493934414838,11.3421781233448,23.1601781351963,27.0108326577868,0.0,60.01070176191,55.7912468644931
497,9,ESCUELA DE LA PAMPA,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,43.8988549101707,1,1,2,1,44.7118166556225,11.2978163893418,5.82574274048071,22.1816343744933,31.8728422994996,0.0,56.6111697070993,55.7912468644931
498,7,ESCUELA ALGARROBILLA,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,27.7234794292779,2,0,0,0,0.0,0.0,4.38580261753562,10.7483903711596,24.5020872887587,1.62860146588844,59.8027655151953,55.7912468644931
499,5,ESCUELA RICARDO CAMPILLAY CONTRERAS,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,85,40.2422940756124,27,28,15,15,42.3504630260887,14.243411184787,15.421203079916,20.0332953178781,33.4633992384539,1.03113446580744,52.3874184598175,55.7912468644931
500,2,ESCUELA BÁSICA RURAL EL TAMBO,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,47.7222729001642,0,3,0,3,42.5826825291643,21.3740901622257,23.5734510800006,22.6308643362744,58.8783575367269,1.0857343105923,50.7657741838884,55.7912468644931
502,9,ESCUELA DE LAS MARQUESAS,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,48.6047664730003,0,2,0,2,38.1130028524687,25.0,33.0846135188214,18.3493822421393,30.7822522531636,33.0618997556852,54.5607035202185,55.7912468644931
503,7,ESCUELA DE LAS BREAS,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,42.837979462696,1,2,1,1,38.3244142762478,5.64890819467088,11.529874323599,17.9571060236483,32.0626475474628,0.0,69.9137733456051,55.7912468644931
504,5,ESCUELA GABRIELA MISTRAL,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,49.0601709289466,1,2,2,5,26.6918107558857,5.64890819467088,9.39696198812839,25.8513069777592,48.9392775162927,0.0,80.2113392557868,55.7912468644931
508,8,ESCUELA DE CHIGUINTO,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,47.526150711382,0,1,3,1,38.3244142762478,0.0,26.0594850038802,26.4530046935179,25.632529046326,17.4266806840813,51.247965451696,55.7912468644931
514,2,ESCUELA DE EL CORRAL,Servicio Local de Educación(SLE),Rural,3,33,3302,Alto del Carmen,157,34.3078143264074,3,1,1,0,25.5496095174986,25.6489081946709,12.9335682431244,19.4967688150047,35.0544297692118,0.651440586355378,48.4104285949083,55.7912468644931
519,3,COLEGIO ARTURO PRAT CHACON,Corporación Municipal,Urbano,4,41,4101,La Serena,374,44.0067559355233,68,108,95,103,41.9018133482745,9.22770465333682,15.3000508354067,21.254381298808,35.1247068389764,4.81250225756954,55.1148791134274,12.3752727872336
521,5,COLEGIO VICTOR DOMINGO SILVA,Corporación Municipal,Urbano,4,41,4101,La Serena,151,43.7335543910634,34,42,38,37,42.9736181862186,8.07345488892236,13.3419941346678,20.5403615249647,32.3732828847479,11.4214983948606,50.7651443249673,12.3752727872336
522,3,COLEGIO JAVIERA CARRERA,Corporación Municipal,Urbano,4,41,4101,La Serena,195,48.169517100303,21,24,60,90,44.3649799065495,8.00161227227717,13.9236874052921,20.4065073195245,37.6713651452259,19.6170231632859,51.70554757184,12.3752727872336
523,1,ESCUELA ALONSO DE ERCILLA,Corporación Municipal,Urbano,4,41,4101,La Serena,102,49.9052836961068,7,11,24,60,44.9536333369896,11.1660244282378,13.2952761017577,20.4206735276736,35.8449689993064,23.8721922256769,57.6204981664179,12.3752727872336
525,8,COLEGIO JAPON,Corporación Municipal,Urbano,4,41,4101,La Serena,246,50.6044157593004,22,29,44,151,38.5223503221467,11.3263037434182,12.7707285630833,22.3167241540062,33.1652474026416,35.8002939564265,52.3146878010046,12.3752727872336
526,6,COLEGIO JOSE MANUEL BALMACEDA,Corporación Municipal,Urbano,4,41,4101,La Serena,158,40.5697673549894,54,46,27,31,48.5007268421313,17.5235198140154,13.2078490307944,19.6716602711552,35.5522073981011,1.17616151496168,46.2573615529263,12.3752727872336
527,4,COLEGIO HEROES DE LA CONCEPCION,Corporación Municipal,Urbano,4,41,4101,La Serena,243,50.1588483702625,12,35,60,136,44.9468350098451,6.76974492186877,11.4914055267329,20.442200169913,34.4765116522491,29.0841747342511,51.4275539876485,12.3752727872336
528,2,ESCUELA GERMAN RIESCO,Corporación Municipal,Urbano,4,41,4101,La Serena,167,41.462182787385,42,60,38,27,41.0871469162155,11.6469941078689,14.2145778484622,20.6507320798149,34.7109946956561,3.70191755867862,50.1920479224941,12.3752727872336
530,4,COLEGIO GABRIEL GONZALEZ VIDELA,Corporación Municipal,Urbano,4,41,4101,La Serena,250,44.2394558053182,49,71,59,71,40.66181331281,13.2397553419248,11.8185532088919,20.0638427582202,32.7893870796478,14.8691470199767,52.6128094164607,12.3752727872336
531,2,COLEGIO PEDRO AGUIRRE CERDA,Corporación Municipal,Urbano,4,41,4101,La Serena,135,42.3701777134294,40,33,35,27,43.2758227906287,9.78799926973182,12.4406326428108,19.6964725575539,31.5279621737154,4.45050966855462,54.0636493346851,12.3752727872336
534,7,COLEGIO VILLA SAN BARTOLOME,Corporación Municipal,Urbano,4,41,4101,La Serena,197,47.7815618999642,23,46,43,85,39.9372675255747,12.1246646399361,17.3358303553851,21.4527677157673,32.9275302401931,22.2093624249732,56.492525590695,12.3752727872336
535,5,COLEGIO JOSE MIGUEL CARRERA,Corporación Municipal,Urbano,4,41,4101,La Serena,223,45.1087891408818,29,61,69,64,46.7914518066011,9.87236366798574,12.7167347405622,20.7056511837929,30.1977692767187,14.3699279069983,50.4839830015058,12.3752727872336
536,3,COLEGIO DEPORTIVO OLIMPICO,Corporación Municipal,Urbano,4,41,4101,La Serena,112,44.6834816127904,22,23,36,31,42.5186489145814,10.2849344247649,15.0832105478321,21.0120479788203,31.6434565531487,11.9020455213693,53.8701362560122,12.3752727872336
539,8,COLEGIO DE ALGARROBITO,Corporación Municipal,Urbano,4,41,4101,La Serena,87,41.2537868854333,29,22,18,18,44.4716837934614,9.31827529548159,13.607015139708,20.5830359748762,30.3249674374866,3.26855193858345,48.8774467836716,12.3752727872336
540,1,ESCUELA DE ISLON,Corporación Municipal,Urbano,4,41,4101,La Serena,52,44.163980154302,12,10,17,13,48.125171929615,8.7346320915421,10.6738342999266,21.1644849172107,35.4855504443984,1.75120639832876,55.6371474914658,12.3752727872336
542,8,ESCUELA DE LAMBERT,Corporación Municipal,Urbano,4,41,4101,La Serena,68,43.3467560293486,14,18,18,18,43.4160886665152,7.51014633392497,14.7803721542395,21.6165309690077,34.0769762795115,1.69321435631143,53.8912528038208,12.3752727872336
543,6,COLEGIO ALTOVALSOL,Corporación Municipal,Rural,4,41,4101,La Serena,76,42.4254268019689,18,20,24,14,41.6879232546654,7.46288200860009,13.7524438766579,22.2975065916107,30.6900154834681,3.82715000738569,53.5433916117501,12.3752727872336
546,0,COLEGIO COQUIMBITO,Corporación Municipal,Urbano,4,41,4101,La Serena,68,41.8092123590429,17,20,20,11,42.0344548924566,12.3036217425549,12.845685529014,20.2699478050155,35.326493614147,0.143700129343098,56.7735360439749,12.3752727872336
548,7,ESCUELA DE COLONIA ALFALFARES,Corporación Municipal,Urbano,4,41,4101,La Serena,71,42.1671101514061,15,20,21,15,48.5206909350243,14.2028413735265,14.7402236057158,18.3838710033094,31.0749535602313,4.95948596750751,51.5925916720528,12.3752727872336
550,9,ESCUELA DE ALMIRANTE LATORRE,Corporación Municipal,Rural,4,41,4101,La Serena,157,40.8097007301346,0,1,0,0,31.9370118968732,28.2445409733544,0.0,20.2767501765681,63.6504144506146,0.0,50.9315836775422,12.3752727872336
551,7,ESCUELA DE LAS ROJAS,Corporación Municipal,Rural,4,41,4101,La Serena,67,43.0472870911579,21,14,17,15,41.4477312409763,10.8351690714453,10.6901144722187,21.323854201654,32.2725672122172,5.86846461638687,54.5054815658358,12.3752727872336
554,1,ESCUELA DE PELICANA,Corporación Municipal,Rural,4,41,4101,La Serena,157,44.8038320051791,1,3,3,3,47.9055178453098,5.64890819467088,18.2453945405405,20.8620673277121,22.1935120291247,14.1461198743524,51.1853097624959,12.3752727872336
556,8,ESCUELA DE ROMERO,Corporación Municipal,Rural,4,41,4101,La Serena,75,42.5626692461676,19,23,15,18,39.5054541111296,6.80919934275864,14.6270713233029,21.9115483719648,32.1521691028567,3.08028235419806,55.3966378186418,12.3752727872336
557,6,ESCUELA DE SATURNO,Corporación Municipal,Rural,4,41,4101,La Serena,117,41.6749021590301,34,27,37,19,43.9833152111621,8.50789379168343,12.1931519894551,22.3331135847201,32.0642583024904,1.6958702930929,51.070721745623,12.3752727872336
