ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto,IVM Salud,IVM CSE Familiar,IVM Estimulación y Apoyo,IVM Familia,IVM CSE Comunal,IVM Derechos
2374,4,ESCUELA MUNICIPAL DE CALEUCHE,Municipal DAEM,Rural,6,61,6113,Pichidegua,54,65.292316568064,0,2,2,10,31.4202007663772,50.222730222681,40.692314706186,67.5326979617062,33.3381784852227,7.14285714285714
2379,5,ESCUELA BASICA ANTONIO DE ZUNIGA,Municipal DAEM,Urbano,6,61,6112,Peumo,54,55.6460359600005,1,4,1,3,33.6387498416333,42.9222573737153,46.6818679510979,73.6738103991375,13.1223831703272,2.69179688070214
2380,9,ESCUELA MUNICIPAL ALCALDE G. BURMESTER,Municipal DAEM,Rural,6,61,6112,Peumo,22,56.6266634869424,2,8,9,3,25.993120087999,43.4282406751311,41.6291424482919,72.2286207439381,13.144617510798,19.4237038282292
2381,7,ESCUELA JUAN VALDES ORTUZAR,Municipal DAEM,Rural,6,61,6112,Peumo,21,56.8223424622168,5,4,5,7,28.5572934661482,48.4051122644153,69.9535227447043,69.3943291650977,13.4740436981953,8.22278646566466
2384,1,ESCUELA BASICA ROSARIO DE CODAO,Municipal DAEM,Rural,6,61,6112,Peumo,54,58.6911138926698,1,2,6,4,28.0983974146158,46.9545656808309,51.6942061684913,69.8076317213365,13.7671487797999,1.86355168663995
2386,8,ESCUELA PART. LUIS GARCIA DE LA HUERTA,Particular Subvencionado,Rural,6,61,6112,Peumo,65,52.6787578684294,17,19,18,11,25.8423733554708,41.6210862718517,39.9367073533948,66.552656948003,13.3045551897034,7.69230769230769
2387,6,ESCUELA MUNICIPAL OSVALDO RUIZ GARCIA,Municipal DAEM,Urbano,6,61,6104,Coltauco,28,57.7704805966744,8,2,3,15,30.4958231222225,43.8881187208615,38.7590470647752,70.0430754556933,29.4795720887605,0.865220425939975
2388,4,ESCUELA MUNIC.SBTE LUIS CRUZ MARTINEZ,Municipal DAEM,Rural,6,61,6104,Coltauco,32,56.0892470904418,6,11,6,9,28.7175327566506,40.856482466687,45.199952445619,70.0424013114423,29.4341490187992,2.36793212730252
2389,2,COLEGIO NUESTRA SEÑORA DE LORETO,Municipal DAEM,Rural,6,61,6104,Coltauco,53,57.5474958616721,10,9,11,23,27.4234071759062,41.499343705938,45.3367978398628,72.0081750308912,29.1854201377859,10.922059252234
2390,6,COLEGIO QUILLAYQUEN RINCONADA DE PARRAL,Municipal DAEM,Rural,6,61,6104,Coltauco,25,60.001867255009,5,2,6,12,28.4709783707645,47.3097815733188,45.4432411525265,64.1039820289008,29.2250318386754,8.0
2391,4,ESC. SUBTENIENTE JULIO MONTT SALAMANCA,Municipal DAEM,Rural,6,61,6104,Coltauco,54,58.7779783486253,0,0,4,0,26.8400253873969,33.5703747124673,29.6825912974798,79.0253998960036,29.2004514257747,0.0
2392,2,ESC. LUCILA GODOY ALCAYAGA,Municipal DAEM,Rural,6,61,6104,Coltauco,54,57.680365281579,2,2,3,4,34.2131704016921,41.8494840687474,37.8228723564084,72.1010207085219,29.6093990133929,6.88852982488006
2393,0,ESCUELA MUNICIPAL DE LO DE CUEVAS,Municipal DAEM,Rural,6,61,6104,Coltauco,54,66.018394146467,1,0,1,4,38.7719691379948,57.0528016262663,50.8831144361796,71.5905151500498,29.4582230700011,12.6289713456135
2395,7,ESCUELA MUNICIPAL DE VINA LA CRUZ,Municipal DAEM,Rural,6,61,6104,Coltauco,20,61.169722066811,1,3,7,9,24.9765191398968,46.6228968610342,40.5419336901543,64.8479454467269,29.4881719207019,7.57738280736807
2397,3,ESCUELA CAPITAN IGNACIO CARRERA PINTO,Municipal DAEM,Rural,6,61,6104,Coltauco,31,58.1956004819931,5,7,7,12,26.329480213015,42.1691881129087,40.5498012840688,70.72212623891,29.2047719966851,17.8917086594221
2398,1,ESCUELA SUBTTE. ARTURO PEREZ CANTO,Municipal DAEM,Rural,6,61,6104,Coltauco,54,62.659508438237,2,0,7,10,29.2396625421081,43.5231911985519,39.2677131702006,77.6728879030912,29.3962241973484,7.9761924288085
2400,7,COLEGIO AMADA SOFIA GARCIA,Particular Subvencionado,Urbano,6,61,6104,Coltauco,64,56.2920322106772,13,13,20,18,25.251447910691,39.1739221903937,40.3698031480765,72.9138076584493,29.5020082709434,2.36793212730252
2407,4,ESCUELA MUNICIPAL CHILLEHUE,Municipal DAEM,Rural,6,61,6103,Coinco,54,60.5788984672026,3,1,4,11,41.3501157662796,50.6787807057596,52.8895773853819,74.820487315646,37.0447698613625,5.26315789473684
2409,0,ESCUELA MUNICIPAL COPEQUEN,Municipal DAEM,Rural,6,61,6103,Coinco,41,58.3535111388191,6,10,13,12,31.6680730476966,41.7736870591946,50.2838390247493,73.1378370019349,36.0946644551476,6.0598132646985
2410,4,ESCUELA MUNICIPAL EL RULO,Municipal DAEM,Rural,6,61,6103,Coinco,21,64.0498125130458,2,1,5,13,28.7243692487978,48.0670908193951,38.0723723915408,71.2199963966977,35.640830599722,4.76190476190476
2413,9,ESC. DE PARVULOS MIS PRIMEROS PASOS,Municipal DAEM,Urbano,6,61,6105,Doñihue,71,54.142126897735,17,16,15,23,31.2910528824711,42.268849347338,43.3429958720285,67.7502352912418,17.2255000480002,5.63380281690141
2414,7,COLEGIO MUNICIPAL LA ISLA,Municipal DAEM,Rural,6,61,6105,Doñihue,22,58.9982158240178,1,8,4,9,29.7686911208594,45.0295622234027,48.0289165613461,75.6577388670054,17.1625099682525,9.09090909090909
2415,5,ESCUELA LO MIRANDA,Municipal DAEM,Urbano,6,61,6105,Doñihue,54,53.1515683073042,2,3,1,1,19.3754916655366,41.9687659824668,50.9782338070491,65.2008518808879,17.2179702748496,0.0
2416,3,COLEGIO REPUBLICA DE CHILE,Municipal DAEM,Rural,6,61,6105,Doñihue,54,52.9834132319434,3,3,5,4,33.7806949026894,43.4883868427775,45.6089641216739,67.1852468854957,17.3977975634329,14.9484114617546
2417,1,ESCUELA CERRILLOS,Municipal DAEM,Rural,6,61,6105,Doñihue,54,58.5497840251015,0,2,5,4,23.6109928968042,40.904429951121,45.6523109743001,77.893947533235,17.2776863205515,13.7770596497601
2419,8,COLEGIO JULIO SILVA LAZO,Municipal DAEM,Rural,6,61,6105,Doñihue,30,56.3176565867591,4,7,12,7,28.9752365992134,41.1544608091073,39.9130021328728,73.0154480775343,17.3208444437309,8.38492187157871
2420,1,ESCUELA PLAZUELA,Municipal DAEM,Rural,6,61,6105,Doñihue,26,56.0029170481263,5,5,9,7,43.0365765407205,44.2694175044675,62.8737902626607,71.2465660147509,18.0188357063947,3.84615384615385
2423,6,ESCUELA BASICA ROMILIO ARELLANO TRONCOSO,Municipal DAEM,Urbano,6,61,6107,Las Cabras,47,58.5895675136563,4,9,17,17,41.0070250299622,45.3045195202247,49.5454575167814,71.0332681826066,40.7262326258367,4.7707696154536
2424,4,ESCUELA OSVALDO CORREA FUENZALIDA,Municipal DAEM,Rural,6,61,6107,Las Cabras,54,56.3091475996582,2,3,2,3,34.9012039873614,40.8172446323022,33.8519873562073,67.9300842401643,40.898206990502,17.5773828073681
2425,2,ESCUELA MUNICIPAL DE LOS AROMOS,Municipal DAEM,Rural,6,61,6107,Las Cabras,42,62.4786704608125,3,6,7,26,29.667295289791,44.0504797528313,41.7089920904759,72.5708675670862,41.0280636110058,14.3594121974934
2426,0,ESC. CONTRAMAESTRE CONSTANTINO MICALVI,Municipal DAEM,Urbano,6,61,6107,Las Cabras,43,57.7717854816477,5,12,10,16,34.7647982269669,42.7894469862839,49.6189196005992,69.9640075187036,41.0320922371573,17.6218204822513
2427,9,ESCUELA MUNICIPAL MAESTRO JORGE LOPEZ OSORIO,Municipal DAEM,Rural,6,61,6107,Las Cabras,62,61.0075293007233,7,6,16,33,39.0389874523863,47.8247224849138,46.7271176748455,70.4527139960551,40.8835848910262,13.8344883989808
2428,7,ESCUELA REPUBLICA DE GRECIA,Municipal DAEM,Urbano,6,61,6107,Las Cabras,48,61.444560644568,2,9,16,21,31.7077584340974,44.3017837273139,46.5866652416942,74.8589456663114,40.9836684716956,11.4905761697367
2429,5,COLEGIO INES DE SUAREZ,Municipal DAEM,Rural,6,61,6107,Las Cabras,54,63.2377158389066,4,6,8,36,45.5185644484251,52.3047771673568,60.4556579418726,68.4095550937162,41.2045258096228,16.7813078627675
2432,5,ESCUELA MUNICIPAL VILMA ALIAGA CALDERON,Municipal DAEM,Rural,6,61,6107,Las Cabras,51,63.8232220202229,2,6,8,35,29.7042768355413,45.551513264626,40.3745479926164,72.5191328396948,40.8065481520303,7.9038296528377
2453,8,LICEO JOSÉ GREGORIO ARGOMEDO,Particular Subvencionado,Urbano,6,63,6301,San Fernando,56,55.5967749957801,11,16,12,17,26.5421017557934,43.0316511594873,35.063547830679,71.8292728745094,11.9871367666119,4.00403878439856
2454,6,SAN FERNANDO COLLEGE,Particular Subvencionado,Urbano,6,63,6301,San Fernando,120,49.5975220011212,42,43,21,14,25.4035208041908,36.2168813730212,36.0540967824248,71.8968496241209,12.1583425123805,4.79811523394734
2455,4,COLEGIO INMACULADA CONCEPCION,Particular Subvencionado,Urbano,6,63,6301,San Fernando,28,51.78847743683,8,6,12,2,24.7339150676217,37.9848682713497,37.1924640348677,72.4158291107936,12.1937950438025,5.41241629097719
2456,2,ESCUELA OLEGARIO LAZO BAEZA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,23,52.9349749505886,4,8,7,4,26.2185608382671,41.1399147743002,47.425226172298,70.6173878902288,12.0733374922187,2.1066236457669
2457,0,ESCUELA BASICA ISABEL LA CATOLICA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,49,67.6285517156166,1,2,8,38,29.4360596604229,63.2098123477441,38.6077022340695,74.0985053554645,12.7267205103115,7.11127232352324
2458,9,ESCUELA JORGE MUNOZ SILVA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,27,58.7826795135675,3,7,5,12,34.3876359011656,53.3271220530885,47.7190884000535,71.3480372852093,12.0872073522769,11.1111111111111
2459,7,COLEGIO GIUSEPPE BERTOLUZZI DE FELIP,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,54,59.8599195058977,0,6,3,8,30.8049541572183,51.6665128673665,53.0018302317437,64.383721730325,11.9427826680809,4.27520681052693
2460,0,ESCUELA MARIA LUISA BOUCHON,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,54,66.9932121598002,0,1,2,9,42.3822245186214,62.5665215152682,62.777501477143,72.9303170301257,12.5471102414329,10.3521809938599
2461,9,ESCUELA VILLA CENTINELA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,69,55.7233040389154,19,10,21,19,38.3145862158521,50.1183688623786,39.1949236309807,65.0532630239809,11.8950014866935,6.80555367368457
2462,7,ESCUELA WASHINGTON OMAR VENEGAS,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,54,56.3119580944372,1,5,4,5,27.5168518320486,43.8735863172311,33.5847505859547,67.517867479161,11.8706065656263,18.3849218715787
2464,3,ESCUELA JOSE DE SAN MARTIN,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,54,55.1378791201611,2,3,5,4,31.7548770879672,45.8701305604809,50.7626169723703,73.6735458139779,12.5681998439449,3.4608817037599
2465,1,ESCUELA CONCENTRAC. RURAL SERGIO VERDUGO HERRERA,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,47,57.9663626420752,6,13,12,16,26.7503040184432,46.4669186551991,43.7685907416852,67.9901076884791,12.5821767293265,7.99518783135491
2467,8,ESCUELA BAS.ABEL BOUCHON FAURE,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,25,53.9529910770728,7,5,7,6,27.8079999901694,45.4722902061017,42.3410726636897,63.0498104707777,12.4208989794416,4.96904687705277
2469,4,ESCUELA ABRAHAM LINCOLN DE AGUA BUENA,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,29,56.8603500807131,4,4,12,9,28.7610580596409,43.4724564677411,38.962605950622,69.6516744383553,12.3828960253996,4.28366110090756
2470,8,ESCUELA BAS.SAN JOSE DE LOS LINGUES,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,36,56.7631684272508,5,8,9,14,37.0125849718181,48.032548573628,58.1309088978337,65.6192342579164,12.9243592963618,10.4381618909356
2471,6,ESCUELA BERNARDO MORENO FREDES,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,54,60.9060635171071,2,1,5,7,27.1921119977887,49.6246125087108,48.835225920038,70.8832777903936,12.8715517344614,20.0
2472,4,ESCUELA BASICA ANTONIO LARA MEDINA,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,43,57.530310604593,6,8,16,13,33.8655933950527,45.2448478800211,49.2428756508891,71.547595091778,12.556694158238,6.97674418604651
2476,7,ESCUELA BASICA GASPAR MARIN,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,54,57.561825248806,2,2,3,4,39.2005515323619,48.1449702405321,51.2905913175663,68.373514144467,12.3642019459711,9.09090909090909
2487,2,ESCUELA BAS.FERNANDO ARENAS ALMARZA,Servicio Local de Educación(SLE),Urbano,6,63,6303,Chimbarongo,33,58.7509624027357,4,8,9,12,26.5488282753865,47.2347802982874,48.2981333559935,69.7466329795563,27.2537667793795,7.52885890462541
2488,0,ESCUELA MUNICIPAL E-456,Servicio Local de Educación(SLE),Urbano,6,63,6303,Chimbarongo,20,61.7756981078049,2,3,5,10,26.7021565750123,49.981959452183,48.5120854811371,69.2167845971918,27.3811216545556,8.6339257889479
2489,9,ESCUELA BAS. VILLA CONVENTO VIEJO,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,28,54.9715565246813,5,8,11,4,21.9846405983447,40.4791189728722,37.0661146042635,72.365005309959,27.2070280938907,7.14285714285714
2490,2,ESCUELA MUNICIPAL TINGUIRIRICA ALTO F-411,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,56.5907738831582,3,4,5,4,31.4490136762207,43.2121310104878,50.0977674875022,72.1940965354468,27.7263644459721,1.51413574539496
2491,0,ESCUELA MUNICIPAL LAS QUEZADAS F-413,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,51.1230001112701,6,2,0,4,36.6725318270344,37.9620957532226,36.0886932245454,68.422035330905,27.4538688657269,4.03769532105322
2492,9,ESCUELA MUNICIPAL F415 LO GONZALEZ,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,59.9585525374394,1,6,4,6,31.8822313129398,48.3215299392201,44.0182961208556,70.3370231504622,27.3684294081099,5.88235294117647
2493,7,ESCUELA BAS. JOSE MIGUEL CARRERA VERDUGO,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,42,59.4563554245814,8,7,7,20,24.3052456578679,44.5559258413468,40.280183546295,72.0523509549436,27.3960022752376,5.33871837919808
2494,5,ESCUELA MUNICIPAL F449 PEOR ES NADA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,59.6593143262678,0,3,9,7,24.0250455007577,44.0010409269432,44.2281313559463,72.6529620719591,27.3504748101694,2.55012336066519
2495,3,ESCUELA MUNICIPAL F451 CODEGUA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,60.3782105289251,3,3,1,9,26.4969097865209,50.1372478201463,55.3950340049118,68.7182757194376,27.4107517538091,17.235864254605
2496,1,ESCUELA MUNICIPAL F452 SANTA VALENTINA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,60.7039236994635,0,0,1,0,13.6664151076973,40.2385776868843,30.5513284145821,77.5024817178716,26.9061439408069,0.0
2498,8,ESCUELA MUNICIPAL EL ROMERAL F-455,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,59.4876111630267,1,2,3,7,29.7109852326736,45.4669810938694,44.8068544746487,68.7643623626163,27.3482673028857,5.82875600566775
2500,3,ESCUELA MUNICIPAL G414 BARRIO ESTACION,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,53.6408383682213,2,6,1,3,25.6388043599374,37.9003179186114,33.0379235775187,68.9720503982069,27.3813631861136,20.9623046789468
2501,1,ESCUELA BAS. PEDRO ETCHEVERRY,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,58.3913188681425,0,0,3,0,41.3496673335891,44.9874297970846,60.2655616005642,70.3046235136413,28.9370940044206,0.0
2505,4,ESCUELA MUNICIPAL G448 HUEMUL,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,61.2356580993243,0,5,2,8,32.3048174739707,48.8582761623872,52.7939931245872,69.5707586099506,27.7327149486842,1.61507812842129
2506,2,ESCUELA MUNICIPAL G453 SAN JOSE DE LO TORO,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,52.886948923668,3,1,0,3,21.6513391747315,43.7417314845438,34.8769802473653,44.8744752681427,27.8408476204768,0.0
2508,9,ESCUELA SANTA EUGENIA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,22,56.1237385947045,4,3,8,7,24.2377435768326,39.853000943533,39.2740045615478,73.5996189778,27.5649528446454,4.40475853205805
2509,7,ESCUELA MUNICIPAL SANTA ISABEL G-503,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,64.0665974533267,0,1,0,4,25.5722037932582,46.2496431029954,46.4337977876105,80.4435359575382,27.098477486997,0.0
2513,5,ESCUELA MUNICIPAL LAS MERCEDES G-507,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,51.92299846013,3,4,2,1,21.9446724294048,40.1873954168541,39.157402721438,65.2190888493945,27.3744163296276,4.84523438526386
2518,6,LICEO SAN FRANCISCO,Servicio Local de Educación(SLE),Urbano,6,63,6308,Placilla,54,65.3390416683567,0,3,5,11,27.5816872975244,50.5090914588651,45.8026231947888,71.4284531922217,43.3729356973076,15.7894736842105
2519,4,ESCUELA BASICA RAUL CACERES PACHECO,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,23,59.1578776306119,4,0,7,12,23.2999383633694,41.3131980701809,37.1501882298837,69.9715737564264,43.8320588867067,5.40113790983997
2520,8,ESCUELA MUNICIPAL LA DEHESA,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,21,62.018232737749,2,4,5,10,24.4463667844946,46.9328164990581,45.2124848445041,70.6530954062918,43.8343567184245,16.5929687548876
2521,6,ESCUELA MUNICIPAL LA TUNA,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,54,66.2575653141254,1,1,5,12,28.1783942415597,49.9385737465099,44.531195332877,71.928644175904,44.2297501705607,13.2393503235453
2523,2,ESCUELA EL AMANECER,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,54,58.0350469475975,2,5,4,6,25.0409602951635,43.3624546346454,53.0631672789874,67.8069777775168,43.8887668543022,10.3396369455106
2524,0,ESCUELA DANY GERMAN GONZALEZ SOTO,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,54,60.0265636477533,0,4,6,6,28.6864282659031,46.6710790525604,55.6592136899386,68.0086127557951,44.0908640100563,1.51413574539496
2525,9,COLEGIO BASICO CONSOLIDADO,Servicio Local de Educación(SLE),Urbano,6,63,6305,Nancagua,30,55.7109737296648,6,9,5,10,52.8341001665395,50.0352185610192,53.1664020796297,70.884539069629,24.4196733573598,13.4365104098241
2526,7,ESCUELA BAS. IGNACIO CARRERA PINTO,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,54,55.9807031058495,0,0,2,0,30.3559234132232,53.3769779736325,57.9497111681275,62.5603356206166,24.270308818598,0.0
2527,5,ESCUELA BÁSICA PUQUILLAY,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,54,61.5526916320185,2,1,2,6,25.893577386505,47.9682730595123,38.5828251586609,63.4378253780467,24.7385264024496,11.2932883569381
2528,3,ESCUELA BAS. ADRIANA LYON VIAL,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,42,59.5235030980564,7,7,7,21,31.9600973663176,46.6933539304166,47.1112867017512,70.3353125924018,24.7192485290746,6.56604352556383
2529,1,ESCUELA MUNICIPAL YAQUIL,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,54,63.089369073087,0,3,2,8,32.5866819325265,47.5292867830923,57.1442161370339,74.4839396781225,25.2781360509775,5.82875600566775
2531,3,COLEGIO PARTICULAR EL PRINCIPITO,Particular Subvencionado,Urbano,6,63,6305,Nancagua,132,55.1298681085169,32,27,40,33,26.0899964644705,40.2488451435232,41.2561005211638,72.4688204119888,24.5977279418785,6.61120087711332
2532,1,COLEGIO LIBERTADOR O´HIGGINS DE CHEPICA,Municipal DAEM,Urbano,6,63,6302,Chépica,70,57.903405976964,8,17,16,29,27.8440752034452,43.4801451753335,38.905179601635,71.2606126842845,29.4797550347528,3.11479353338391
2537,2,ESCUELA LUIS ATHAS,Municipal DAEM,Rural,6,63,6302,Chépica,27,53.7682042287744,6,9,6,6,24.393502675313,40.2928254200604,33.9239107662081,66.4143926167692,29.6857127299708,7.40740740740741
2538,0,ESCUELA LINDORFO MONTERO FUENZALIDA,Municipal DAEM,Rural,6,63,6302,Chépica,24,59.3422390514344,3,8,3,10,27.6314094640473,46.9673702226579,42.4206870519637,66.2350641682926,29.3002923842993,4.16666666666667
2539,9,ESCUELA LUIS ARTURO ZUNIGA FUENTES,Municipal DAEM,Rural,6,63,6302,Chépica,31,60.1939827578939,3,8,4,16,25.1285030534968,45.5578302008586,40.7560849916662,65.9512328723826,30.0343215631949,2.34446825093413
2540,2,ESCUELA MARIA MARTA DEL REAL CORREA,Municipal DAEM,Rural,6,63,6302,Chépica,54,52.4776038146655,1,1,1,1,26.5688646435229,38.6802051142931,57.1190402657492,68.7606430583818,30.1106525099864,0.0
2542,9,ESCUELA LUZ MARIA CRESPO URETA DE KERESTEGIAN,Municipal DAEM,Rural,6,63,6302,Chépica,32,54.2788976634403,9,7,9,7,26.0476050109842,38.6620083453397,40.5570489952306,70.4180072391555,29.4653202643341,7.00706787269748
2553,4,ESCUELA LUIS OYARZUN PEÑA,Municipal DAEM,Urbano,6,63,6310,Santa Cruz,69,56.2092635669869,10,23,15,21,26.8561953242526,41.9636551836018,41.3169764050104,73.1765655193913,26.0980392451756,5.35627831136573
2555,0,ESCUELA MARIA ARAYA VALDES,Municipal DAEM,Urbano,6,63,6310,Santa Cruz,29,57.6796605114428,4,6,9,10,33.8191489201338,47.1143860675673,51.1825753802581,72.1187310451768,25.8894881783137,2.50615571651579
2556,9,ESCUELA MUNICIPAL DE PANIAHUE,Municipal DAEM,Urbano,6,63,6310,Santa Cruz,54,60.2756541575459,0,7,2,10,29.3911886848881,49.7926619568155,46.6888415510268,72.9219813006778,25.9930777746618,1.27506168033259
2557,7,ESCUELA GRANJA ADEODATO GARCIA VALENZUELA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,20,52.9703763687079,7,2,6,5,28.4130558784102,41.3753067655486,40.6178568118385,62.1028492143765,26.2200194245948,4.84523438526386
2559,3,ESCUELA MUNICIPAL DE BARREALES,Municipal DAEM,Rural,6,63,6310,Santa Cruz,30,56.1075577716643,6,6,12,6,29.3673113793897,42.5702148975671,49.9202121763705,70.8030019610554,26.1089712383134,2.42261719263193
2560,7,ESC. MUNICIPAL LA LAJUELA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,59.407448319277,1,2,5,3,28.9743362529517,47.4184619588195,52.6296701140534,69.7516540898484,26.948532313611,6.60713779808708
2561,5,ESCUELA MUNICIPAL DE QUINAHUE,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,62.8257341952145,1,0,1,5,22.0741165042389,46.0372899625204,48.769164740627,70.0246734073483,26.0480392266768,3.4608817037599
2562,3,ESCUELA MUNICIPAL DE ISLA DE YAQUIL,Municipal DAEM,Rural,6,63,6310,Santa Cruz,37,59.7287886980539,5,4,15,13,25.5975430334218,43.7159150412492,42.017530185111,72.0720632887386,26.2406386310364,6.79858530128004
2563,1,ESCUELA MUNICIPAL DE LA PATAGUA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,59.4218747968998,2,4,3,7,25.2572283378164,42.9845413581343,44.816712569702,75.1374612449073,26.8307898900256,3.02827149078991
2565,8,ESCUELA MUNICIPAL DE MILLAHUE DE APALTA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,58.7827124824091,4,1,6,8,23.2033936997133,42.5492237455484,40.1108267251222,73.8143940739232,26.1829250649783,2.55012336066519
2566,6,ESCUELA MUNICIPAL DE CUNACO,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,21,57.8580912705985,3,4,4,10,34.6194657098055,48.1438050497778,62.1474307337072,70.888405764521,24.8774107708759,1.15362723458663
2570,4,ESCUELA MUNICIPAL DE LOS MAITENES,Municipal DAEM,Rural,6,63,6310,Santa Cruz,24,59.6047100592362,5,2,5,12,26.8729231588389,45.9693096900759,43.4974414554356,68.6334092195906,26.9396285046635,2.01884766052661
2572,0,ESCUELA MUNICIPAL DE RINCON DE YAQUIL,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,67.8572252672298,0,0,2,10,25.0602731145981,52.0186435469779,51.9153004705751,77.9927305195508,26.9969619110729,16.6666666666667
2575,5,COLEGIO SAN GREGORIO,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,54,66.3001627590752,0,0,1,2,64.6054222956863,65.2668478541836,99.3671129691804,63.6608787622892,26.2200419494201,0.0
2576,3,ESCUELA MUNICIPAL DE GUINDO ALTO,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,53.2553961427807,2,4,2,2,35.4317612849938,44.9837183377655,50.0399158881997,69.3952795244327,26.1018088361839,17.5773828073681
2577,1,ESCUELA ANGEL ARRIGORRIAGA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,54,53.767573025595,5,3,4,3,25.1144388704214,40.6759974619224,43.5625260838253,72.4842475333122,26.3792729214827,0.0
2579,8,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,Particular Subvencionado,Urbano,6,63,6310,Santa Cruz,165,51.9329755361742,55,37,43,30,27.3228436838631,38.0008771553758,37.4136325378404,69.1754046321968,26.1116384347884,5.25144176478492
2584,4,ESCUELA OCTAVIO MUJICA VALENZUELA,Municipal DAEM,Rural,6,63,6304,Lolol,22,67.4514666418999,0,2,5,15,23.0914086416786,47.3039750066449,45.5401690928797,76.3346275250233,50.4670479903593,15.8387429023927
2599,2,ESCUELA MUNICIPAL DE PUMANQUE,Municipal DAEM,Urbano,6,63,6309,Pumanque,45,67.8171054684513,1,1,6,37,25.0850144913928,46.3565000526405,44.939043684381,72.9882215494572,69.942330793054,13.3333333333333
2601,8,ESCUELA MUNICIPAL DE NILAHUE CORNEJO,Municipal DAEM,Rural,6,63,6309,Pumanque,29,65.3235266420402,2,4,7,16,30.2002266952172,45.5583426869751,58.0130216775911,75.6533295064022,69.7209077261882,11.2869477317601
2611,5,ESCUELA MARGOT LOYOLA PALACIOS,Municipal DAEM,Urbano,6,63,6306,Palmilla,32,60.1526583358163,2,8,9,13,26.1017491090539,42.6838066131596,36.4461018713537,74.8072872389069,42.3340746150688,4.63913574539496
2612,3,LICEO SAN JOSE DEL CARMEN,Municipal DAEM,Rural,6,63,6306,Palmilla,41,60.434969644947,1,9,12,19,27.7426239269813,44.1043825683639,41.2440369975331,72.135491694051,42.2999855826924,4.21167111655995
