ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto
11105,8,LICEO BICENTENARIO DE EXCELENCIA COLEGIO PARTICULAR MIGUEL DE CERVANTES,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,315,20.4863985047865,132,40,30,113
11106,6,COLEGIO PARTICULAR SANTA MARIA,Particular Subvencionado,Urbano,4,43,4301,Ovalle,452,16.105468288603,319,49,32,52
11110,4,LICEO JORGE IRIBARREN CHARLIN DE HURTADO,Municipal DAEM,Rural,4,43,4305,Río Hurtado,44,17.4627312724645,27,8,5,4
11111,2,LICEO ALBERTO GALLARDO LORCA,Municipal DAEM,Urbano,4,43,4304,Punitaqui,466,21.032899393725,205,39,46,176
11130,9,COLEGIO SAN IGNACIO DE LOYOLA,Particular Subvencionado,Urbano,4,42,4201,Illapel,182,16.8889777827952,124,16,17,25
11133,3,COLEGIO PARTICULAR SAN GABRIEL,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,102,18.5612776989516,57,12,12,21
11139,2,LICEO FERNANDO BINVIGNAT MARIN,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,650,23.5156363093788,263,60,54,273
11144,9,ESCUELA DIEGO DE ALMEYDA,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,352,20.9731720005801,162,34,34,122
11145,7,COLEGIO PARTICULAR CALASANZ,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,179,19.3634310350926,81,28,26,44
11155,4,LICEO JORGE ALESSANDRI RODRIGUEZ,Corporación Municipal,Urbano,4,41,4101,La Serena,638,24.9491417083723,167,52,59,360
11157,0,COLEGIO LIBERTADOR SIMON BOLIVAR,Particular Subvencionado,Urbano,4,41,4101,La Serena,144,19.0860563079706,75,11,14,44
11177,5,COLEGIO PARROQUIAL SAN NICOLAS,Particular Subvencionado,Urbano,5,55,5503,Hijuelas,330,16.5768582251638,218,32,33,47
11199,6,COLEGIO LUIS CRUZ MARTINEZ,Municipal DAEM,Urbano,5,54,5401,La Ligua,274,18.2483584695051,159,19,22,74
11209,7,COLEGIO GALILEO GALILEI,Particular Subvencionado,Urbano,5,58,5804,Villa Alemana,135,17.9730319429795,77,18,13,27
11217,8,COLEGIO SAINT THOMAS,Particular Subvencionado,Urbano,5,51,5101,Valparaíso,107,24.1382429440464,26,11,10,60
11240,2,ESCUELA SAN GABRIEL DE LA RIVERA,Particular Subvencionado,Urbano,5,55,5502,Calera,215,16.9324852077048,129,33,22,31
11248,8,ESC. ADRIANA ARANGUIZ CERDA,Corporación Municipal,Rural,6,61,6117,San Vicente,113,18.4657794174084,72,6,5,30
11256,9,COLEGIO PARTICULAR SUBV.DON BOSCO,Particular Subvencionado,Urbano,6,61,6101,Rancagua,327,15.5157128628418,243,32,18,34
11265,8,COLEGIO ENA BELLEMANS MONTTI,Particular Subvencionado,Urbano,6,61,6101,Rancagua,583,22.5783124698587,263,32,46,242
11287,9,LICEO BERTA ZAMORANO LIZANA,Municipal DAEM,Urbano,6,61,6104,Coltauco,440,23.5655699398391,131,42,44,223
11336,0,COLEGIO PARTICULAR NOBEL SCHOOL,Particular Subvencionado,Urbano,7,74,7404,Parral,171,15.5643828233971,124,14,14,19
11348,4,COLEGIO DE MARIA,Particular Subvencionado,Urbano,7,71,7101,Talca,270,18.407244109917,176,11,18,65
11397,2,COLEGIO ADVENTISTA,Particular Subvencionado,Urbano,8,81,8106,Lota,179,17.2714751713879,113,15,16,35
11400,6,LICEO TRAPAQUEANTE,Municipal DAEM,Urbano,8,82,8207,Tirúa,343,17.8279581761911,209,29,32,73
11430,8,COLEGIO TERESIANO PADRE ENRIQUE,Particular Subvencionado,Urbano,8,83,8306,Nacimiento,360,14.8234075684031,260,38,32,30
11498,7,COMPLEJO EDUCACIONAL PRINCIPE DE GALES,Particular Subvencionado,Urbano,9,91,9111,Nueva Imperial,439,20.3506502314118,183,53,52,151
11527,4,LICEO POLITECNICO METODISTA LA GRANJA,Particular Subvencionado,Rural,9,91,9111,Nueva Imperial,253,19.9210030388093,121,17,34,81
11591,6,INSTITUTO TECNICO PROFESIONAL LLIFEN,Municipal DAEM,Rural,14,142,14202,Futrono,227,18.1367417864637,127,20,22,58
11608,4,LICEO TECNICO PROFESIONAL JUAN PABLO II,Particular Subvencionado,Urbano,11,111,11101,Coyhaique,514,21.5907296811905,206,51,52,205
11678,5,LICEO ADVENTISTA,Particular Subvencionado,Urbano,12,121,12101,Punta Arenas,163,18.6412832213651,90,18,13,42
11680,7,COLEGIO CHARLES DARWIN,Particular Subvencionado,Urbano,12,121,12101,Punta Arenas,187,16.2373269904414,131,20,16,20
11706,4,LICEO PARTICULAR LOS ANDES,Particular Subvencionado,Urbano,8,81,8108,San Pedro de la Paz,224,20.6112389954685,107,17,24,76
11709,9,COLEGIO ALERCE,Particular Subvencionado,Urbano,8,81,8101,Concepción,137,22.6827363499757,57,7,10,63
11712,9,ESCUELA PARTICULAR GASPAR CABRALES,Particular Subvencionado,Rural,8,82,8206,Los Álamos,253,15.7679096376068,187,23,18,25
11716,1,COLEGIO MARÍA INMACULADA DE LOS ÁNGELES,Particular Subvencionado,Urbano,8,83,8301,Los Ángeles,156,22.3874304266197,69,13,8,66
11805,2,COLEGIO POLIVALENTE INGLES,Particular Subvencionado,Urbano,13,131,13112,La Pintana,157,19.1354159650528,89,13,8,47
11812,5,COLEGIO TOMAS MORO,Particular Subvencionado,Urbano,13,131,13130,San Miguel,509,28.9586969526431,122,34,30,323
11818,4,COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS,Particular Subvencionado,Urbano,13,131,13105,El Bosque,324,25.6918207039708,90,29,24,181
11831,1,LICEO INDUSTRIAL BENJAMIN FRANKLIN,Corporación Municipal,Urbano,13,131,13126,Quinta Normal,824,28.842450899643,198,56,50,520
11843,5,MASTER COLLEGE,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,234,18.7237812830745,120,18,23,73
11851,6,COLEGIO JOSE MANUEL BALMACEDA,Particular Subvencionado,Urbano,13,136,13605,Peñaflor,427,17.3201861207769,271,41,24,91
11867,2,COLEGIO UNIVERSAL SAN FRANCISCO,Particular Subvencionado,Urbano,13,136,13601,Talagante,136,19.6835297969771,67,11,8,50
11883,4,LICEO MUNICIPAL POLIVALENTE MARIA PINTO,Corporación Municipal,Urbano,13,135,13504,María Pinto,654,21.4389777931863,259,63,70,262
11918,0,FROILAN YAÑEZ DE LA BARRA,Particular Subvencionado,Urbano,13,131,13109,La Cisterna,293,18.8683328239899,174,23,18,78
11931,8,CENTRO EDUC.PART.ORDEN DE SAN JORGE,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,248,22.4868684654018,75,35,28,110
11936,9,COLEGIO JACQUES COUSTEAU,Particular Subvencionado,Urbano,13,131,13119,Maipú,323,27.6852477491422,90,15,22,196
11950,4,COLEGIO MONTEVERDE,Particular Subvencionado,Urbano,13,131,13122,Peñalolén,351,21.1719675367252,135,38,39,139
11965,2,CENTRO EDUCACIONAL SAN LORENZO,Particular Subvencionado,Urbano,13,131,13127,Recoleta,289,19.4332378882627,140,29,28,92
11977,6,SAINT CHRISTIAN COLLEGE,Particular Subvencionado,Urbano,13,131,13111,La Granja,128,18.0678207072197,73,14,12,29
11993,8,ESCUELA BASICA JUAN PABLO DUARTE,Corporación Municipal,Urbano,13,131,13123,Providencia,278,24.5896504097103,93,25,21,139
11994,6,LICEO POLIVALENTE BAHIA DARWIN,Particular Subvencionado,Urbano,13,131,13111,La Granja,236,24.6009043675031,63,26,24,123
12001,4,COLEGIO PARTICULAR EVANGÉLICO BETANIA,Particular Subvencionado,Urbano,16,161,16101,Chillán,182,22.6331154207589,65,17,23,77
12004,9,LICEO POLITECNICO CURANILAHUE,Particular Subvencionado,Urbano,8,82,8205,Curanilahue,292,16.7639433355204,198,24,21,49
12005,7,COLEGIO DON ORIONE,Particular Subvencionado,Urbano,8,83,8301,Los Ángeles,778,21.8063814942877,262,97,99,320
12006,5,LICEO AGRICOLA SAN CARLOS,Servicio Local de Educación(SLE),Rural,16,163,16301,San Carlos,58,22.5395831129906,27,4,6,21
12027,8,COLEGIO BICENTENARIO DE EXCELENCIA EL ÁRBOL DE LA VIDA,Particular Subvencionado,Urbano,16,163,16301,San Carlos,392,15.8599428183262,273,23,14,82
12031,6,COLEGIO SAN DIEGO DE ALCALÁ,Particular Subvencionado,Urbano,8,83,8312,Tucapel,179,14.3908241625201,138,13,18,10
12032,4,COLEGIO CHOLGUAN,Particular Subvencionado,Rural,16,161,16109,Yungay,152,13.6810297211756,131,8,4,9
12033,2,LICEO INDUSTRIAL METODISTA DE CORONEL,Particular Subvencionado,Urbano,8,81,8102,Coronel,747,22.5904372561597,241,69,94,343
12037,5,LICEO POLIVALENTE HERMANAS MAESTRAS DE LA SANTA CRUZ,Particular Subvencionado,Urbano,8,83,8304,Laja,204,18.882780640674,108,21,21,54
12046,4,COLEGIO LORENZO MONDANELLI,Particular Subvencionado,Urbano,16,163,16302,Coihueco,138,17.5403409451241,83,15,17,23
12050,2,COLEGIO POLIVALENTE DARIO SALAS,Particular Subvencionado,Urbano,16,161,16101,Chillán,215,24.6561486313808,62,15,19,119
12059,6,COLEGIO AGRÍCOLA LOS MAYOS,Particular Subvencionado,Rural,8,83,8311,Santa Bárbara,196,19.0501671181557,106,15,17,58
12062,6,LICEO MAURICIO HOCHSCHILD,Particular Subvencionado,Urbano,8,81,8108,San Pedro de la Paz,928,22.1521429644441,327,89,96,416
12077,4,COLEGIO SAN MIGUEL DE LOS ANDES,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,320,19.4620046851718,165,31,36,88
12085,5,COLEGIO CRISTIANO EMMANUEL,Particular Subvencionado,Urbano,13,131,13110,La Florida,131,20.0902712464383,58,19,10,44
12111,8,COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,295,22.1418025320294,114,39,24,118
12115,0,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,Particular Subvencionado,Urbano,13,131,13128,Renca,519,26.8718501243784,153,42,34,290
12117,7,COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,Servicio Local de Educación(SLE),Urbano,13,131,13125,Quilicura,752,32.3128303119749,130,34,38,550
12151,7,COLEGIO HISPANO AMERICANO,Particular Subvencionado,Urbano,5,51,5109,Viña del Mar,1186,21.5902063931837,515,115,98,458
12177,0,COLEGIO ANDRES BELLO,Particular Subvencionado,Urbano,5,54,5402,Cabildo,351,15.4006271957008,260,33,26,32
12183,5,COLEGIO SAINT THOMAS COLLEGE,Particular Subvencionado,Urbano,10,103,10301,Osorno,137,17.6596098444891,80,20,12,25
12185,1,COLEGIO BICENTENARIO HELVECIA,Particular Subvencionado,Urbano,14,141,14101,Valdivia,123,22.5825387226209,52,11,11,49
12192,4,INSTITUTO DEL MAR BICENTENARIO CAPITAN WILLIAMS,Particular Subvencionado,Urbano,10,102,10203,Chonchi,509,20.9695700487354,219,49,54,187
12217,3,CENTRO POLITECNICO PARTICULAR DE NUNOA,Particular Subvencionado,Urbano,13,131,13120,Ñuñoa,690,26.601851763847,184,56,55,395
12225,4,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,Particular Subvencionado,Urbano,13,131,13115,Lo Barnechea,301,20.7726441944962,128,33,35,105
12241,6,COLEGIO CORAZON DE JESUS,Particular Subvencionado,Urbano,13,131,13126,Quinta Normal,147,16.881093646687,107,12,6,22
12242,4,COLEGIO PUDAHUEL,Particular Subvencionado,Urbano,13,131,13124,Pudahuel,411,28.2688866805166,92,23,25,271
12244,0,COLEGIO EL SEMBRADOR,Particular Subvencionado,Urbano,13,132,13201,Puente Alto,469,19.153186092166,240,49,51,129
12260,2,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,Particular Subvencionado,Urbano,13,131,13101,Santiago,162,28.8058923235289,43,1,4,114
12301,3,COLEGIO ESPAÑOL DE VIÑA DEL MAR,Particular Subvencionado,Urbano,5,51,5109,Viña del Mar,92,17.2716589993163,60,8,6,18
12305,6,COLEGIO ALEXANDER FLEMING,Particular Subvencionado,Urbano,5,58,5804,Villa Alemana,278,18.4760905211934,152,22,30,74
12309,9,COLEGIO PIRAMIDE,Particular Subvencionado,Urbano,5,57,5701,San Felipe,176,17.3159345950912,116,15,13,32
12312,9,COLEGIO REBECA FERNANDEZ,Particular Subvencionado,Urbano,5,51,5109,Viña del Mar,118,19.9957478156443,64,9,6,39
12332,3,LICEO POLITECNICO DE CON CON,Municipal DAEM,Urbano,5,51,5103,Concón,368,26.1507882084819,111,29,26,202
12336,6,LICEO BICENTENARIO TECNICO PROFESIONAL DE MINERIA,Municipal DAEM,Urbano,5,54,5402,Cabildo,487,19.3073799257026,246,49,57,135
12368,4,LICEO BICENTENARIO DE EXCELENCIA POLITÉCNICO SANTA CRUZ,Particular Subvencionado,Urbano,9,91,9103,Cunco,358,18.0601549931561,196,48,34,80
12509,1,LICEO PDTE. ANIBAL PINTO GARMENDIA.,Particular Subvencionado,Urbano,1,11,1101,Iquique,254,16.7788216723392,170,23,21,40
12515,6,COLEGIO NUSTA KORI,Particular Subvencionado,Urbano,1,11,1101,Iquique,156,21.1502999121526,75,13,12,56
12518,0,COLEGIO DIOCESANO OBISPO LABBE,Particular Subvencionado,Urbano,1,11,1101,Iquique,370,21.0630751754221,207,28,17,118
12534,2,LICEO COLEGIO METODISTA ROBERT JOHNSON,Particular Subvencionado,Rural,1,11,1107,Alto Hospicio,667,21.5270997477265,307,60,66,234
12547,4,COLEGIO SAUCACHE,Particular Subvencionado,Urbano,15,151,15101,Arica,734,18.6363231833405,432,65,48,189
12551,2,LIC.PADRE ALBERTO HURTADO CRUCHAGA,Municipal DAEM,Rural,1,14,1405,Pica,651,22.1771710599908,347,45,29,230
12566,0,COLEGIO METODISTA WILLIAM TAYLOR,Particular Subvencionado,Rural,1,11,1107,Alto Hospicio,609,22.5223142413885,265,52,44,248
12573,3,COLEGIO MARIA REINA,Particular Subvencionado,Urbano,1,11,1101,Iquique,307,19.4572183348296,161,29,30,87
12587,3,COLEGIO ARICA COLLEGE,Particular Subvencionado,Urbano,15,151,15101,Arica,321,16.0832754883842,236,20,21,44
12590,3,COLEGIO HISPANO ITALIANA,Particular Subvencionado,Urbano,1,11,1101,Iquique,224,18.4598325781787,126,25,19,54
12591,1,LICEO SAMCA ARUMANTI,Particular Subvencionado,Urbano,1,11,1101,Iquique,435,19.633324803312,235,35,32,133
12594,6,COLEGIO ANTAMARA,Particular Subvencionado,Urbano,1,11,1101,Iquique,227,18.2254351263688,150,16,11,50
12602,0,ESC. BASICA Y PARV. KRONOS SCHOOL,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,369,30.8931322886835,67,27,19,256
12603,9,LICEO LOS CONDORES,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,432,15.8006411201348,326,31,14,61
12604,7,ESCUELA BASICA CORONA SCHOOL,Particular Subvencionado,Urbano,1,11,1101,Iquique,285,17.7482808400625,180,22,22,61
12605,5,ACADEMIA HOSPICIO,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,441,19.4542005836336,220,68,40,113
12610,1,LICEO INSTITUTO COMERCIAL DE ARICA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,372,22.1129937542347,185,22,19,146
12630,6,COLEGIO LEONARDO DA VINCI,Particular Subvencionado,Urbano,15,151,15101,Arica,310,28.1931603903402,71,28,24,187
12631,4,COLEGIO INGLES,Particular Subvencionado,Urbano,1,11,1101,Iquique,523,17.3164873373292,335,61,36,91
12632,2,COLEGIO SIMON BOLIVAR,Servicio Local de Educación(SLE),Urbano,1,11,1107,Alto Hospicio,687,30.849091451822,128,31,35,493
12649,7,LICEO SUPERIOR DIEGO PORTALES,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,483,21.856238535206,217,39,36,191
12650,0,COLEGIO SAGRADO CORAZON DE JESUS,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,1110,22.374588313802,481,104,80,445
12652,7,COLEGIO SANTO DOMINGO SAVIO,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,563,20.4733710950551,303,50,43,167
12655,1,COLEGIO SAN PEDRO,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,298,27.8931787460201,75,19,31,173
12658,6,LICEO AGR. TEC. PROF. PADRE FRANCISCO NAPOLITANO,Particular Subvencionado,Rural,15,151,15101,Arica,118,25.374071382713,34,14,10,60
12667,5,COLEGIO HUMBERSTONE,Particular Subvencionado,Urbano,1,11,1101,Iquique,520,14.6479942021197,415,33,30,42
12672,1,COLEGIO SALESIANO DE IQUIQUE,Particular Subvencionado,Urbano,1,11,1101,Iquique,309,16.6619314328822,213,25,24,47
12686,1,LICEO ACADEMIA NACIONAL,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,354,23.8750469955902,128,27,28,171
12712,4,COLEGIO CHILE NORTE,Particular Subvencionado,Urbano,15,151,15101,Arica,237,21.9829179213423,103,25,25,84
12713,2,LICEO BICENTENARIO COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,Particular Subvencionado,Urbano,15,151,15101,Arica,275,20.0384443670647,116,33,32,94
12716,7,COLEGIO BICENTENARIO MIRAMAR DE EXCELENCIA,Particular Subvencionado,Urbano,15,151,15101,Arica,627,23.2599295214022,233,75,65,254
12719,1,LICEO PABLO NERUDA,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,206,29.0907272578298,43,9,15,139
12720,5,COLEGIO ADOLFO BEYZAGA OVANDO,Particular Subvencionado,Urbano,15,151,15101,Arica,159,18.7433847962261,92,16,16,35
12741,8,COLEGIO LATIONOAMERICANO LAS PARINAS,Particular Subvencionado,Urbano,1,11,1101,Iquique,99,21.0915969416609,48,6,6,39
12747,7,COLEGIO RUPANIC SCHOOL,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,363,25.5865506182303,141,25,24,173
12749,3,COLEGIO MARISTA HERMANO FERNANDO,Particular Subvencionado,Urbano,1,11,1107,Alto Hospicio,355,23.8490062145728,149,23,23,160
12759,0,LICEO CAMIÑA,Municipal DAEM,Rural,1,14,1402,Camiña,98,17.9663183946969,68,7,5,18
12762,0,IQRA ARABIAN BRITISH SCHOOL,Particular Subvencionado,Rural,1,11,1101,Iquique,131,17.0031800199162,89,10,9,23
12767,1,COLEGIO INGLÉS THE SOWER SCHOOL,Particular Subvencionado,Urbano,8,83,8313,Yumbel,145,15.8282675999186,103,11,16,15
12775,2,INSTITUTO  DOMINGO  EYZAGUIRRE,Particular Subvencionado,Urbano,13,134,13401,San Bernardo,237,20.8498108184678,95,34,27,81
12779,5,COLEGIO ALTOS DEL CERRO GRANDE,Particular Subvencionado,Urbano,4,41,4101,La Serena,121,16.3969816380267,85,12,10,14
12800,7,COLEGIO BAUTISTA LOIS HART,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,172,17.2271351313695,110,22,14,26
12802,3,FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,154,18.0715683541624,90,16,16,32
12823,6,COLEGIO CALAMA,Particular Subvencionado,Urbano,2,22,2201,Calama,302,24.0164567868521,136,21,13,132
12830,9,LICEO DE ESTUDIOS CONTABLES Y ADMINISTR.,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,759,20.3142372829721,367,84,70,238
12836,8,LICEO BICENTENARIO COLEGIO RÍO LOA,Particular Subvencionado,Urbano,2,22,2201,Calama,363,27.778260852364,102,30,28,203
12837,6,COLEGIO PARTICULAR BET- EL,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,219,18.4059469918074,114,30,21,54
12838,4,COLEGIO ECOLOGICO MONTESSORI,Particular Subvencionado,Urbano,2,22,2201,Calama,289,19.5351139797763,149,31,28,81
12842,2,LICEO BICENTENARIO AGROPECUARIO LIKAN ANTAI,Servicio Local de Educación(SLE),Urbano,2,22,2203,San Pedro de Atacama,453,23.5362649513962,212,33,24,184
12851,1,COLEGIO PADRE ALBERTO HURTADO,Particular Subvencionado,Urbano,2,22,2201,Calama,179,14.4308445730369,148,7,12,12
12853,8,COLEGIO PARTICULAR SAN NICOLAS,Particular Subvencionado,Urbano,2,22,2201,Calama,263,14.3685314244016,203,19,16,25
12855,4,LICEO COMERCIAL COMPUTACIONAL STA SARA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,280,22.8883300982935,98,28,30,124
12868,6,COLEGIO EBEN EZER,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,315,17.7495292337712,191,39,20,65
12885,6,COLEGIO SAN AGUSTIN,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,469,15.0260516809154,363,37,26,43
12891,0,NEW HEAVEN HIGH SCHOOL,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,498,18.3799920842954,283,51,51,113
12935,6,COLEGIO PROVIDENCIA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,311,21.5465710531919,126,29,31,125
12943,7,COLEGIO TECNICO INDUSTRIAL DON BOSCO,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,826,20.9695827113807,317,107,96,306
12958,5,THE GIANT SCHOOL ANTOFAGASTA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,210,17.2815179891479,133,24,20,33
12961,5,LICEO RADOMIRO TOMIC ROMERO,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,303,34.039815623501,32,5,13,253
12963,1,THE ANTOFAGASTA BAPTIST COLLEGE,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,494,18.7074844196837,251,63,65,115
12970,4,NORTH COLLEGE,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,292,17.4021252491804,187,34,23,48
12977,1,HARVEST CHRISTIAN SCHOOL,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,466,19.4717497916308,224,58,50,134
12980,1,LICEO BICENTENARIO DIEGO PORTALES PALAZUELOS,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,288,17.8856350694648,170,29,34,55
13103,2,COLEGIO PARTICULAR CALDERA,Particular Subvencionado,Urbano,3,31,3102,Caldera,166,17.68666547044,100,20,14,32
13112,1,COLEGIO SAN AGUSTÍN DE ATACAMA,Particular Subvencionado,Urbano,3,31,3101,Copiapó,514,19.5701575776485,240,60,49,165
13145,8,LICEO TECNOLÓGICO DE COPIAPÓ,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,956,24.363493322855,314,81,84,477
13146,6,ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ,Particular Subvencionado,Urbano,3,31,3101,Copiapó,800,24.2705883844444,218,94,85,403
13156,3,COLEGIO HÉROES DE ATACAMA,Particular Subvencionado,Urbano,3,31,3101,Copiapó,492,19.8951442554614,230,57,44,161
13168,7,LICEO EL PALOMAR,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,529,24.9448717652822,193,43,33,260
13178,4,COLEGIO HISPANO AMÉRICA,Particular Subvencionado,Urbano,3,32,3201,Chañaral,71,17.3482001252291,47,6,11,7
13185,7,LICEO INSTITUTO TÉCNICO DE SERVICIOS PROFESIONALES,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,752,20.6664434904151,349,78,64,261
13188,1,COLEGIO CERVANTINO,Particular Subvencionado,Urbano,3,31,3101,Copiapó,431,16.5342925419701,295,41,28,67
13202,0,LICEO BICENTENARIO DE VALLENAR,Servicio Local de Educación(SLE),Urbano,3,33,3301,Vallenar,335,14.0002871272286,286,20,15,14
13215,2,COLEGIO HOSPITALARIO  CLINICA INDISA,Particular Subvencionado,Urbano,13,131,13123,Providencia,349,20.1420515710423,1,0,2,0
13220,9,COLEGIO LICARAYEN,Particular Subvencionado,Urbano,13,131,13110,La Florida,471,20.7521289085667,220,48,43,160
13305,1,COLEGIO TRINITY,Particular Subvencionado,Urbano,4,41,4101,La Serena,96,16.5659403007065,67,8,9,12
13313,2,COLEGIO FRANCIS SCHOOL,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,586,16.4753870854815,400,57,45,84
13314,0,COLEGIO CRISTOBAL COLON,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,284,17.9878644374464,173,26,31,54
13324,8,COLEGIO SANTA MARIA DE BELEN N_ 162,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,249,19.2978891107127,132,21,19,77
13330,2,COLEGIO PARTICULAR PIERROT,Particular Subvencionado,Urbano,4,41,4101,La Serena,82,20.2007736271838,41,5,6,30
13333,7,ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI,Particular Subvencionado,Rural,4,41,4101,La Serena,214,18.5343153162634,118,21,21,54
13341,8,COLEGIO PART. KOMVUX - COQUIMBO,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,91,22.9097659401454,36,14,4,37
13344,2,COLEGIO AMERICANO,Particular Subvencionado,Urbano,4,41,4101,La Serena,279,18.4486253373884,146,44,37,52
13352,3,LICEO POLIV.PADRE JOSE HERDE P-LHER,Municipal DAEM,Urbano,4,42,4202,Canela,392,17.118050410887,252,38,26,76
13356,6,COLEGIO ALBERT EINSTEIN,Particular Subvencionado,Urbano,4,41,4101,La Serena,287,16.4809130071977,195,27,28,37
13360,4,COLEGIO SAN NICOLAS,Particular Subvencionado,Urbano,4,41,4101,La Serena,202,15.631983802641,150,16,10,26
13361,2,KID´S WORLD SCHOOL,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,290,19.3627527581439,144,27,30,89
13372,8,COLEGIO FRANCISCO PALAU,Particular Subvencionado,Urbano,4,41,4101,La Serena,159,15.872622449241,118,8,10,23
13373,6,COLEGIO PARTICULAR LEONARDO DA VINCI,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,273,17.8956249928773,156,33,31,53
13383,3,COLEGIO CAMBRIDGE SCHOOL,Particular Subvencionado,Urbano,4,42,4204,Salamanca,164,16.9996094552695,118,13,6,27
13384,1,SAINT JOHN´S SCHOOL,Particular Subvencionado,Urbano,4,41,4101,La Serena,314,17.9731725566053,174,37,34,69
13387,6,COLEGIO DE ARTES ELISEO VIDELA JORQUERA,Municipal DAEM,Urbano,4,43,4301,Ovalle,234,19.1016930415068,119,28,30,57
13388,4,COLEGIO SANTO TOMAS LA SERENA,Particular Subvencionado,Urbano,4,41,4101,La Serena,294,17.6795230449905,168,35,31,60
13394,9,CORAZON DE JESUS,Particular Subvencionado,Urbano,4,42,4204,Salamanca,135,17.4389097711774,87,9,6,33
13416,3,COLEGIO ARTISTICO CULTURAL FORM-ARTE,Particular Subvencionado,Urbano,4,41,4101,La Serena,111,17.1363895733944,80,8,8,15
13417,1,COLEGIO ELQUI,Particular Subvencionado,Urbano,4,41,4101,La Serena,119,17.2710333911165,75,13,8,23
13420,1,COLEGIO NUESTRA SENORA DE ANDACOLLO,Particular Subvencionado,Urbano,4,41,4101,La Serena,534,17.5147698689012,322,57,47,108
13426,0,COLEGIO SAN LUCAS,Particular Subvencionado,Urbano,4,41,4101,La Serena,87,16.940452321781,59,12,4,12
13427,9,COLEGIO LOS CONQUISTADORES,Particular Subvencionado,Rural,4,43,4303,Monte Patria,289,19.591561084217,123,40,26,100
13439,2,COLEGIO PUCARA,Particular Subvencionado,Urbano,4,43,4301,Ovalle,169,14.1971792783564,149,9,5,6
13442,2,COLEGIO SANTA FAMILIA,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,324,17.8385049430212,183,38,29,74
