ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto
2360,4,CENTRO EDUCATIVO SIGLO XXI,Municipal DAEM,Rural,6,61,6113,Pichidegua,36,39.231164023992,27,3,3,3
2361,2,ESCUELA ENRIQUE SERRANO DE VIALE RIGO,Municipal DAEM,Urbano,6,61,6113,Pichidegua,79,38.5842508699674,64,4,6,5
2362,0,ESCUELA AMELIA LYNCH DE LYON,Municipal DAEM,Rural,6,61,6113,Pichidegua,42,38.477731356813,34,3,3,2
2363,9,ESCUELA MUNICIPAL DE SAN ROBERTO,Municipal DAEM,Rural,6,61,6113,Pichidegua,61,36.0644584510853,56,2,2,1
2364,7,ESCUELA REINO DE DINAMARCA,Municipal DAEM,Rural,6,61,6113,Pichidegua,43,39.8773813848134,34,4,2,3
2365,5,ESCUELA BASICA PATAGUAS CERRO,Municipal DAEM,Rural,6,61,6113,Pichidegua,64,39.4522344715189,50,6,5,3
2379,5,ESCUELA BASICA ANTONIO DE ZUNIGA,Municipal DAEM,Urbano,6,61,6112,Peumo,64,42.0322081916452,38,4,7,15
2380,9,ESCUELA MUNICIPAL ALCALDE G. BURMESTER,Municipal DAEM,Rural,6,61,6112,Peumo,42,41.1445780856238,25,3,7,7
2381,7,ESCUELA JUAN VALDES ORTUZAR,Municipal DAEM,Rural,6,61,6112,Peumo,40,40.5266559721087,27,3,3,7
2384,1,ESCUELA BASICA ROSARIO DE CODAO,Municipal DAEM,Rural,6,61,6112,Peumo,32,38.1794996006242,25,2,2,3
2386,8,ESCUELA PART. LUIS GARCIA DE LA HUERTA,Particular Subvencionado,Rural,6,61,6112,Peumo,78,37.6790148777061,71,2,1,4
2387,6,ESCUELA MUNICIPAL OSVALDO RUIZ GARCIA,Municipal DAEM,Urbano,6,61,6104,Coltauco,49,41.7185087446071,30,6,5,8
2388,4,ESCUELA MUNIC.SBTE LUIS CRUZ MARTINEZ,Municipal DAEM,Rural,6,61,6104,Coltauco,62,37.074943441012,54,3,1,4
2389,2,COLEGIO NUESTRA SEÑORA DE LORETO,Municipal DAEM,Rural,6,61,6104,Coltauco,65,38.5558716605214,56,4,2,3
2390,6,COLEGIO QUILLAYQUEN RINCONADA DE PARRAL,Municipal DAEM,Rural,6,61,6104,Coltauco,30,39.3778882825139,23,4,1,2
2393,0,ESCUELA MUNICIPAL DE LO DE CUEVAS,Municipal DAEM,Rural,6,61,6104,Coltauco,96,38.9441799509704,13,2,1,1
2395,7,ESCUELA MUNICIPAL DE VINA LA CRUZ,Municipal DAEM,Rural,6,61,6104,Coltauco,43,42.9897183694728,22,5,4,12
2397,3,ESCUELA CAPITAN IGNACIO CARRERA PINTO,Municipal DAEM,Rural,6,61,6104,Coltauco,52,40.0225948736297,41,4,1,6
2398,1,ESCUELA SUBTTE. ARTURO PEREZ CANTO,Municipal DAEM,Rural,6,61,6104,Coltauco,48,41.038251848032,29,6,5,8
2400,7,COLEGIO AMADA SOFIA GARCIA,Particular Subvencionado,Urbano,6,61,6104,Coltauco,81,39.2714985234928,60,10,6,5
2401,5,ESCUELA AGRICOLA SAN VICENTE DE PAUL,Particular Subvencionado,Rural,6,61,6104,Coltauco,65,42.2677259151985,38,6,4,17
2407,4,ESCUELA MUNICIPAL CHILLEHUE,Municipal DAEM,Rural,6,61,6103,Coinco,35,38.8302613008094,27,3,2,3
2409,0,ESCUELA MUNICIPAL COPEQUEN,Municipal DAEM,Rural,6,61,6103,Coinco,47,37.6571201851997,37,4,1,5
2412,0,ESCUELA LAURA MATUS MELENDEZ,Municipal DAEM,Urbano,6,61,6105,Doñihue,181,38.7246141569901,151,13,9,8
2414,7,COLEGIO MUNICIPAL LA ISLA,Municipal DAEM,Rural,6,61,6105,Doñihue,66,39.0462878529625,50,5,4,7
2415,5,ESCUELA LO MIRANDA,Municipal DAEM,Urbano,6,61,6105,Doñihue,67,38.1171356186518,61,4,0,2
2416,3,COLEGIO REPUBLICA DE CHILE,Municipal DAEM,Rural,6,61,6105,Doñihue,57,39.7217800580595,40,7,6,4
2420,1,ESCUELA PLAZUELA,Municipal DAEM,Rural,6,61,6105,Doñihue,49,38.4966533319248,44,2,2,1
2423,6,ESCUELA BASICA ROMILIO ARELLANO TRONCOSO,Municipal DAEM,Urbano,6,61,6107,Las Cabras,143,41.1869066146831,100,12,15,16
2424,4,ESCUELA OSVALDO CORREA FUENZALIDA,Municipal DAEM,Rural,6,61,6107,Las Cabras,49,40.9349166147876,30,4,5,10
2425,2,ESCUELA MUNICIPAL DE LOS AROMOS,Municipal DAEM,Rural,6,61,6107,Las Cabras,49,42.1526937332953,28,3,8,10
2426,0,ESC. CONTRAMAESTRE CONSTANTINO MICALVI,Municipal DAEM,Urbano,6,61,6107,Las Cabras,87,39.2844899048668,65,7,5,10
2427,9,ESCUELA MUNICIPAL MAESTRO JORGE LOPEZ OSORIO,Municipal DAEM,Rural,6,61,6107,Las Cabras,78,39.8236573873925,62,1,5,10
2428,7,ESCUELA REPUBLICA DE GRECIA,Municipal DAEM,Urbano,6,61,6107,Las Cabras,71,39.4240219361077,58,7,4,2
2429,5,COLEGIO INES DE SUAREZ,Municipal DAEM,Rural,6,61,6107,Las Cabras,62,41.8726996218803,40,7,6,9
2432,5,ESCUELA MUNICIPAL VILMA ALIAGA CALDERON,Municipal DAEM,Rural,6,61,6107,Las Cabras,64,38.840997288914,49,7,6,2
2438,4,COLEGIO MARIA LUISA FABRES VERGARA,Municipal DAEM,Rural,6,61,6107,Las Cabras,96,34.8487130102926,4,0,0,0
2453,8,LICEO JOSÉ GREGORIO ARGOMEDO,Particular Subvencionado,Urbano,6,63,6301,San Fernando,143,42.883274393846,72,18,24,29
2454,6,SAN FERNANDO COLLEGE,Particular Subvencionado,Urbano,6,63,6301,San Fernando,213,35.9678663795532,206,3,3,1
2455,4,COLEGIO INMACULADA CONCEPCION,Particular Subvencionado,Urbano,6,63,6301,San Fernando,252,35.5584190376863,239,6,3,4
2456,2,ESCUELA OLEGARIO LAZO BAEZA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,120,40.6921984324249,88,8,6,18
2457,0,ESCUELA BASICA ISABEL LA CATOLICA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,140,38.1682491753253,124,6,6,4
2458,9,ESCUELA JORGE MUNOZ SILVA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,103,40.2137694152593,74,6,10,13
2459,7,COLEGIO GIUSEPPE BERTOLUZZI DE FELIP,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,29,39.9446703709629,26,1,0,2
2460,0,ESCUELA MARIA LUISA BOUCHON,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,27,39.0740365428939,24,1,0,2
2461,9,ESCUELA VILLA CENTINELA,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,126,42.5589244146967,74,8,17,27
2462,7,ESCUELA WASHINGTON OMAR VENEGAS,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,42,38.5346730438372,32,3,3,4
2464,3,ESCUELA JOSE DE SAN MARTIN,Servicio Local de Educación(SLE),Urbano,6,63,6301,San Fernando,96,38.650567079665,14,2,1,1
2465,1,ESCUELA CONCENTRAC. RURAL SERGIO VERDUGO HERRERA,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,49,39.3579358142507,38,5,4,2
2467,8,ESCUELA BAS.ABEL BOUCHON FAURE,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,26,38.9257146980618,21,3,2,0
2469,4,ESCUELA ABRAHAM LINCOLN DE AGUA BUENA,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,28,35.7255318651858,25,1,2,0
2470,8,ESCUELA BAS.SAN JOSE DE LOS LINGUES,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,26,39.4837427829624,21,1,0,4
2471,6,ESCUELA BERNARDO MORENO FREDES,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,32,38.7385947218007,25,3,2,2
2472,4,ESCUELA BASICA ANTONIO LARA MEDINA,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,49,37.1002839040328,45,2,0,2
2476,7,ESCUELA BASICA GASPAR MARIN,Servicio Local de Educación(SLE),Rural,6,63,6301,San Fernando,96,42.2598160927837,9,3,3,1
2487,2,ESCUELA BAS.FERNANDO ARENAS ALMARZA,Servicio Local de Educación(SLE),Urbano,6,63,6303,Chimbarongo,88,42.8654559308866,52,6,12,18
2488,0,ESCUELA MUNICIPAL E-456,Servicio Local de Educación(SLE),Urbano,6,63,6303,Chimbarongo,44,41.6269219291337,28,5,2,9
2489,9,ESCUELA BAS. VILLA CONVENTO VIEJO,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,54,38.6956476073206,45,3,1,5
2490,2,ESCUELA MUNICIPAL TINGUIRIRICA ALTO F-411,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,31,37.4487158165532,28,0,1,2
2491,0,ESCUELA MUNICIPAL LAS QUEZADAS F-413,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,96,36.3914230524622,19,0,0,0
2492,9,ESCUELA MUNICIPAL F415 LO GONZALEZ,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,34,36.6482760145228,33,0,0,1
2493,7,ESCUELA BAS. JOSE MIGUEL CARRERA VERDUGO,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,39,36.78289707849,34,2,2,1
2494,5,ESCUELA MUNICIPAL F449 PEOR ES NADA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,27,37.1066649465178,25,1,0,1
2495,3,ESCUELA MUNICIPAL F451 CODEGUA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,44,40.067807159311,31,2,4,7
2496,1,ESCUELA MUNICIPAL F452 SANTA VALENTINA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,96,40.5032981298377,7,2,1,1
2498,8,ESCUELA MUNICIPAL EL ROMERAL F-455,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,30,41.6684157954324,18,3,5,4
2500,3,ESCUELA MUNICIPAL G414 BARRIO ESTACION,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,96,36.3269578341544,16,1,0,0
2505,4,ESCUELA MUNICIPAL G448 HUEMUL,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,29,39.6532140080608,21,3,2,3
2506,2,ESCUELA MUNICIPAL G453 SAN JOSE DE LO TORO,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,96,35.535804714873,7,1,0,0
2508,9,ESCUELA SANTA EUGENIA,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,34,36.290487745621,31,1,1,1
2509,7,ESCUELA MUNICIPAL SANTA ISABEL G-503,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,96,38.7637091961685,6,0,2,0
2513,5,ESCUELA MUNICIPAL LAS MERCEDES G-507,Servicio Local de Educación(SLE),Rural,6,63,6303,Chimbarongo,29,38.0555510354565,26,1,2,0
2514,3,ESCUELA AGRICOLA LAS GARZAS,Particular Subvencionado,Rural,6,63,6303,Chimbarongo,62,43.7068548637674,31,9,10,12
2517,8,ESCUELA PARTICULAR MELECIA TOCORNAL,Particular Subvencionado,Rural,6,63,6303,Chimbarongo,51,40.2792516241731,35,8,4,4
2518,6,LICEO SAN FRANCISCO,Servicio Local de Educación(SLE),Urbano,6,63,6308,Placilla,44,43.4718204616073,21,4,5,14
2519,4,ESCUELA BASICA RAUL CACERES PACHECO,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,34,41.6395994970029,18,5,3,8
2520,8,ESCUELA MUNICIPAL LA DEHESA,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,40,38.3773396085337,31,4,2,3
2521,6,ESCUELA MUNICIPAL LA TUNA,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,35,39.7505228456868,28,3,1,3
2523,2,ESCUELA EL AMANECER,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,27,34.9772529659739,26,0,1,0
2524,0,ESCUELA DANY GERMAN GONZALEZ SOTO,Servicio Local de Educación(SLE),Rural,6,63,6308,Placilla,30,38.9250312089175,22,3,2,3
2525,9,COLEGIO BASICO CONSOLIDADO,Servicio Local de Educación(SLE),Urbano,6,63,6305,Nancagua,72,43.5421459902151,44,3,5,20
2526,7,ESCUELA BAS. IGNACIO CARRERA PINTO,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,96,37.877343106443,6,0,0,0
2527,5,ESCUELA BÁSICA PUQUILLAY,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,49,38.9466523638523,41,5,2,1
2528,3,ESCUELA BAS. ADRIANA LYON VIAL,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,74,39.9609642377631,55,7,5,7
2531,3,COLEGIO PARTICULAR EL PRINCIPITO,Particular Subvencionado,Urbano,6,63,6305,Nancagua,161,37.1521319401526,148,6,4,3
2532,1,COLEGIO LIBERTADOR O´HIGGINS DE CHEPICA,Municipal DAEM,Urbano,6,63,6302,Chépica,189,38.5481919481788,149,15,12,13
2537,2,ESCUELA LUIS ATHAS,Municipal DAEM,Rural,6,63,6302,Chépica,20,37.6676674403907,20,0,0,0
2538,0,ESCUELA LINDORFO MONTERO FUENZALIDA,Municipal DAEM,Rural,6,63,6302,Chépica,33,35.1346729690789,33,0,0,0
2539,9,ESCUELA LUIS ARTURO ZUNIGA FUENTES,Municipal DAEM,Rural,6,63,6302,Chépica,30,34.855628972694,27,2,1,0
2542,9,ESCUELA LUZ MARIA CRESPO URETA DE KERESTEGIAN,Municipal DAEM,Rural,6,63,6302,Chépica,35,36.7757745002805,31,4,0,0
2553,4,ESCUELA LUIS OYARZUN PEÑA,Municipal DAEM,Urbano,6,63,6310,Santa Cruz,205,40.4066920644501,145,25,15,20
2555,0,ESCUELA MARIA ARAYA VALDES,Municipal DAEM,Urbano,6,63,6310,Santa Cruz,48,42.8964474084101,29,5,4,10
2556,9,ESCUELA MUNICIPAL DE PANIAHUE,Municipal DAEM,Urbano,6,63,6310,Santa Cruz,38,38.416797148594,30,5,1,2
2557,7,ESCUELA GRANJA ADEODATO GARCIA VALENZUELA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,35,37.7312618186968,30,4,0,1
2558,5,ESCUELA LA FINCA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,96,42.6828801704923,5,0,1,1
2559,3,ESCUELA MUNICIPAL DE BARREALES,Municipal DAEM,Rural,6,63,6310,Santa Cruz,64,36.5111483883108,60,1,2,1
2560,7,ESC. MUNICIPAL LA LAJUELA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,96,41.6160869674822,5,0,1,1
2561,5,ESCUELA MUNICIPAL DE QUINAHUE,Municipal DAEM,Rural,6,63,6310,Santa Cruz,24,35.0932077037662,22,2,0,0
2562,3,ESCUELA MUNICIPAL DE ISLA DE YAQUIL,Municipal DAEM,Rural,6,63,6310,Santa Cruz,49,36.6031293796516,48,0,0,1
2563,1,ESCUELA MUNICIPAL DE LA PATAGUA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,20,37.5888244234342,18,2,0,0
2565,8,ESCUELA MUNICIPAL DE MILLAHUE DE APALTA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,96,45.305908047211,7,4,1,6
2566,6,ESCUELA MUNICIPAL DE CUNACO,Servicio Local de Educación(SLE),Rural,6,63,6305,Nancagua,55,37.8210705053882,45,3,3,4
2570,4,ESCUELA MUNICIPAL DE LOS MAITENES,Municipal DAEM,Rural,6,63,6310,Santa Cruz,23,35.1732973626153,18,3,2,0
2576,3,ESCUELA MUNICIPAL DE GUINDO ALTO,Municipal DAEM,Rural,6,63,6310,Santa Cruz,96,40.1168881579485,13,2,2,2
2577,1,ESCUELA ANGEL ARRIGORRIAGA,Municipal DAEM,Rural,6,63,6310,Santa Cruz,96,38.3649474476697,13,0,1,1
2579,8,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,Particular Subvencionado,Urbano,6,63,6310,Santa Cruz,250,40.3451854574894,164,30,26,30
2580,1,LICEO MARIA AUXILIADORA,Particular Subvencionado,Urbano,6,63,6310,Santa Cruz,176,36.3224590518961,166,6,4,0
2584,4,ESCUELA OCTAVIO MUJICA VALENZUELA,Municipal DAEM,Rural,6,63,6304,Lolol,67,38.7416441527197,51,6,6,4
2599,2,ESCUELA MUNICIPAL DE PUMANQUE,Municipal DAEM,Urbano,6,63,6309,Pumanque,48,36.8383433920857,41,3,1,3
2601,8,ESCUELA MUNICIPAL DE NILAHUE CORNEJO,Municipal DAEM,Rural,6,63,6309,Pumanque,38,38.25971043541,31,1,4,2
2611,5,ESCUELA MARGOT LOYOLA PALACIOS,Municipal DAEM,Urbano,6,63,6306,Palmilla,62,39.1715811858215,50,6,4,2
2612,3,LICEO SAN JOSE DEL CARMEN,Municipal DAEM,Rural,6,63,6306,Palmilla,79,39.3662476036875,57,7,4,11
2613,1,ESCUELA MUNICIPAL SANTA MATILDE,Municipal DAEM,Rural,6,63,6306,Palmilla,30,35.4836981200607,29,1,0,0
2615,8,ESCUELA JORGE ERRAZURIZ ECHEÑIQUE,Municipal DAEM,Rural,6,63,6306,Palmilla,47,37.2056494432,43,1,1,2
2626,3,COLEGIO MANUEL RODRIGUEZ ERDOIZA,Municipal DAEM,Urbano,6,63,6307,Peralillo,77,34.5224687043013,74,2,0,1
2627,1,ESCUELA GUSTAVO RIVERA BUSTOS,Municipal DAEM,Rural,6,63,6307,Peralillo,45,36.6613257121176,42,2,0,1
2636,0,ESCUELA PUEBLO DE VIUDAS,Municipal DAEM,Rural,6,62,6201,Pichilemu,45,38.1208977320118,34,2,6,3
2637,9,ESCUELA MUNICIPAL VILLA SAN PEDRO,Municipal DAEM,Rural,6,62,6206,Paredones,96,35.3353460867428,4,1,0,0
2650,6,ESCUELA CAHUIL,Municipal DAEM,Rural,6,62,6201,Pichilemu,43,37.7113742416719,38,2,0,3
2652,2,ESCUELA CIRUELOS,Municipal DAEM,Rural,6,62,6201,Pichilemu,23,30.8688450952883,23,0,0,0
2654,9,COLEGIO LIBERTADORES,Municipal DAEM,Rural,6,62,6201,Pichilemu,57,35.8444714047512,56,0,1,0
2656,5,COLEGIO DE LA PRECIOSA SANGRE,Particular Subvencionado,Urbano,6,62,6201,Pichilemu,81,34.4630865250823,79,0,2,0
2657,3,LICEO MUNICIPAL PABLO NERUDA,Municipal DAEM,Urbano,6,62,6205,Navidad,86,36.5538081782689,79,2,2,3
2660,3,ESCUELA FRANCISCO CHAVEZ CIFUENTES,Municipal DAEM,Urbano,6,62,6205,Navidad,57,37.2199172214954,49,4,3,1
2664,6,ESCUELA BASICA CONFEDERACION HELVETICA,Municipal DAEM,Rural,6,62,6205,Navidad,55,39.3567005328053,43,6,1,5
2682,4,ESCUELA MUNICIPAL QUELENTARO,Municipal DAEM,Rural,6,62,6203,Litueche,56,38.1128215677246,47,5,3,1
2686,7,ESCUELA MUNICIPAL PULIN,Municipal DAEM,Rural,6,62,6203,Litueche,30,36.1317733644205,26,2,2,0
2694,8,ESCUELA PROF. MONICA SILVA GOMEZ,Municipal DAEM,Urbano,6,62,6202,La Estrella,89,37.1315560752429,74,6,7,2
2707,3,ESCUELA MUNICIPAL NOBELES DE CHILE,Municipal DAEM,Rural,6,62,6204,Marchihue,58,36.6801423960248,55,1,2,0
2708,1,ESCUELA MUNICIPAL PAILIMO,Municipal DAEM,Rural,6,62,6204,Marchihue,32,40.2328329362275,22,3,3,4
2714,6,ESCUELA UNION DE MUJERES AMERICANAS,Municipal DAEM,Urbano,6,62,6206,Paredones,34,35.964538394471,32,1,0,1
2715,4,ESC.BASICA MERCEDES URZUA DIAZ,Municipal DAEM,Urbano,6,62,6206,Paredones,102,37.3257163345584,84,4,7,7
2716,2,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA,Municipal DAEM,Rural,6,62,6206,Paredones,96,35.3514456348632,14,0,1,0
2717,0,ESCUELA MUNICIPAL ALBERTINA VALENZUELA,Municipal DAEM,Rural,6,62,6206,Paredones,96,34.9421651495606,12,0,0,0
2733,2,COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ,Municipal DAEM,Urbano,7,73,7301,Curicó,60,40.0490555208752,49,2,2,7
2734,0,COLEGIO ALESSANDRI,Municipal DAEM,Urbano,7,73,7301,Curicó,121,38.4279510522988,107,6,3,5
2735,9,ESCUELA PRESIDENTE J.M.BALMACEDA,Municipal DAEM,Urbano,7,73,7301,Curicó,35,41.7195311299744,27,2,1,5
2736,7,ESCUELA PALESTINA,Municipal DAEM,Urbano,7,73,7301,Curicó,160,36.9568021593307,139,5,9,7
2737,5,COLEGIO POLIVALENTE JAPÓN,Municipal DAEM,Urbano,7,73,7301,Curicó,41,42.6664287067377,25,2,1,13
2738,3,ESCUELA REPUBLICA DE BRASIL,Municipal DAEM,Urbano,7,73,7301,Curicó,51,38.5244068970555,46,1,3,1
2740,5,ESCUELA GRECIA,Municipal DAEM,Urbano,7,73,7301,Curicó,57,38.8390824349863,44,4,7,2
2741,3,ESCUELA ERNESTO CASTRO ARELLANO,Municipal DAEM,Urbano,7,73,7301,Curicó,39,38.3607958938964,35,1,0,3
2742,1,COLEGIO URUGUAY,Municipal DAEM,Urbano,7,73,7301,Curicó,108,38.2011800963106,86,7,6,9
2744,8,ESCUELA ESPANA,Municipal DAEM,Urbano,7,73,7301,Curicó,229,38.3220206063172,185,13,14,17
2745,6,ESCUELA CATALUNA,Municipal DAEM,Urbano,7,73,7301,Curicó,79,41.2805324399623,47,9,9,14
2747,2,COLEGIO DE ARTE Y CULTURA SAN ANTONIO,Municipal DAEM,Urbano,7,73,7301,Curicó,32,35.9430991128858,31,0,0,1
2748,0,ESCUELA REPUBLICA ARGENTINA,Municipal DAEM,Urbano,7,73,7301,Curicó,38,41.0149570314381,28,3,2,5
2749,9,COLEGIO LOS CONQUISTADORES,Municipal DAEM,Urbano,7,73,7301,Curicó,38,44.518324603461,26,2,2,8
2750,2,ESCUELA MARIA INES RODRIGUEZ,Municipal DAEM,Urbano,7,73,7301,Curicó,29,42.5658783901961,19,2,1,7
2753,7,ESCUELA REPUBLICA ESTADOS UNIDOS,Municipal DAEM,Rural,7,73,7301,Curicó,106,37.2060294782929,91,5,4,6
2754,5,CENTRO EDUCATIVO POTRERO GRANDE,Municipal DAEM,Rural,7,73,7301,Curicó,96,39.5547105887605,14,0,1,0
2755,3,ESCUELA MARIA OLGA FIGUEROA LEYTON,Municipal DAEM,Rural,7,73,7301,Curicó,54,41.4450430558639,34,8,4,8
2756,1,ESCUELA DIEGO PORTALES P.,Municipal DAEM,Rural,7,73,7301,Curicó,59,39.4919135844905,46,5,1,7
2758,8,COLEGIO MULTICULTURAL RAYEN MAPU,Municipal DAEM,Rural,7,73,7301,Curicó,26,36.7666576858854,22,0,3,1
2761,8,ESCUELA LA OBRA,Municipal DAEM,Rural,7,73,7301,Curicó,46,36.0829487147423,43,1,0,2
2762,6,ESCUELA EL PORVENIR,Municipal DAEM,Rural,7,73,7301,Curicó,96,37.0074628644719,12,0,0,0
2763,4,ESCUELA REPUBLICA DE ITALIA,Municipal DAEM,Rural,7,73,7301,Curicó,40,41.8394654031179,21,5,7,7
2764,2,ESCUELA ISLA DE MARCHANT,Municipal DAEM,Rural,7,73,7301,Curicó,31,36.7687140023278,27,3,1,0
2776,6,ESCUELA EL MAITEN,Municipal DAEM,Rural,7,73,7301,Curicó,20,40.2885927423949,16,2,0,2
2780,4,ESCUELA HOLANDA,Municipal DAEM,Rural,7,73,7301,Curicó,30,39.0776986077973,25,0,2,3
2782,0,COLEGIO SAN RAMON NONATO,Particular Subvencionado,Urbano,7,73,7301,Curicó,243,38.1819788415889,191,21,18,13
2785,5,C.EDUC.MONS.MANUEL LARRAIN ERRAZURIZ.,Particular Subvencionado,Urbano,7,73,7301,Curicó,142,34.8559681358675,134,4,3,1
2787,1,COLEGIO SANTO TOMAS DE CURICO,Particular Subvencionado,Urbano,7,73,7301,Curicó,156,35.5093530950144,143,7,6,0
2795,2,ESCUELA TENO,Municipal DAEM,Urbano,7,73,7308,Teno,85,40.5045468840057,57,9,9,10
2796,0,ESCUELA COMALLE,Municipal DAEM,Rural,7,73,7308,Teno,57,37.0766558906009,52,1,2,2
2799,5,ESCUELA LA PURISIMA,Particular Subvencionado,Rural,7,73,7308,Teno,27,41.7654378540314,18,2,1,6
2800,2,ESCUELA MORZA,Municipal DAEM,Rural,7,73,7308,Teno,26,40.9015204617556,17,2,1,6
2801,0,ESCUELA MONTERILLA,Municipal DAEM,Rural,7,73,7308,Teno,40,36.4078244200101,38,0,0,2
2802,9,ESCUELA SUSANA MONTES VELASCO,Municipal DAEM,Rural,7,73,7308,Teno,41,35.781594990427,40,1,0,0
2803,7,ESCUELA LAS ARBOLEDAS,Municipal DAEM,Rural,7,73,7308,Teno,58,38.2629109973093,48,5,4,1
2804,5,ESC. MANUEL RODRIGUEZ ERDOIZA,Municipal DAEM,Rural,7,73,7308,Teno,33,37.5285987344104,31,2,0,0
2805,3,ESCUELA ALBORADA VENTANA DEL BAJO,Municipal DAEM,Rural,7,73,7308,Teno,24,36.3030845016768,23,0,0,1
2806,1,ESCUELA HUEMUL,Municipal DAEM,Rural,7,73,7308,Teno,96,41.471224800881,10,0,0,3
2814,2,ESCUELA SAN RAFAEL,Municipal DAEM,Rural,7,73,7308,Teno,26,38.6412114886645,22,2,2,0
2817,7,ESCUELA SAN CRISTOBAL,Municipal DAEM,Rural,7,73,7308,Teno,81,37.3651779634846,73,6,1,1
2820,7,ESCUELA LOS ALISOS,Municipal DAEM,Rural,7,73,7308,Teno,22,34.3108218809776,22,0,0,0
2822,3,ESCUELA ARTURO ALESSANDRI PALMA,Municipal DAEM,Urbano,7,73,7306,Romeral,68,39.3225993434285,51,7,4,6
2823,1,ESCUELA RAMON FREIRE,Municipal DAEM,Urbano,7,73,7306,Romeral,69,36.1973986475574,62,4,3,0
2825,8,ESCUELA AMERICA LATINA,Municipal DAEM,Rural,7,73,7306,Romeral,38,38.1747117338135,32,1,1,4
2826,6,ESCUELA TRES ESQUINAS,Municipal DAEM,Rural,7,73,7306,Romeral,52,38.5793333829197,44,1,4,3
2827,4,ESCUELA GUAICO CENTRO,Municipal DAEM,Rural,7,73,7306,Romeral,24,37.2935839558557,20,0,2,2
2829,0,ESCUELA BASICA LUIS ESCOBAR LARA,Municipal DAEM,Rural,7,73,7306,Romeral,96,38.2884156763082,9,1,0,1
2830,4,ESCUELA CARLOS LAZCANO ALFONSO,Municipal DAEM,Rural,7,73,7306,Romeral,96,36.8878706760263,18,0,0,1
2831,2,ESCUELA GERARDO RODRIGUEZ ORTUZAR,Municipal DAEM,Rural,7,73,7306,Romeral,96,38.1432965466411,9,1,0,2
2832,0,ESCUELA BASICA GISLLEN E. BERNUCCI GIUSTACORI,Municipal DAEM,Rural,7,73,7306,Romeral,96,35.9626077326715,14,0,0,0
2839,8,ESCUELA PRESIDENTE EDUARDO FREI MONTALVA,Municipal DAEM,Urbano,7,73,7304,Molina,115,41.7232985728477,73,15,8,19
2840,1,ESCUELA SUPERIOR DE MOLINA,Municipal DAEM,Urbano,7,73,7304,Molina,65,42.406854314852,45,4,7,9
